Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%.1,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att.1,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Rk_per_90,GA_per_90,GA90_per_90,SoTA_per_90,Saves_per_90,Save%_per_90,W_per_90,D_per_90,L_per_90,CS_per_90,CS%_per_90,PKatt_per_90,PKA_per_90,PKsv_per_90,PKm_per_90,Save%.1_per_90,FK_per_90,CK_per_90,OG_per_90,PSxG_per_90,PSxG/SoT_per_90,PSxG+/-_per_90,/90_per_90,Cmp_per_90,Att_per_90,Cmp%_per_90,Att (GK)_per_90,Thr_per_90,Launch%_per_90,AvgLen_per_90,Att.1_per_90,Launch%.1_per_90,AvgLen.1_per_90,Opp_per_90,Stp_per_90,Stp%_per_90,#OPA_per_90,#OPA/90_per_90,AvgDist_per_90
67,Pierluigi Gollini,it ITA,GK,Napoli,it Serie A,28,1995,7,7,630,7.0,8,1.14,24,16,66.7,3,1,3,1,14.3,0,0,0,0,,0,1,0,8.2,0.34,0.2,0.02,27,68,39.7,213,28,22.1,29.5,53,39.6,36.3,82,5,6.1,9,1.29,16.2,9.571428571428571,1.1428571428571428,0.16285714285714284,3.428571428571429,2.2857142857142856,9.52857142857143,0.4285714285714286,0.14285714285714285,0.4285714285714286,0.14285714285714285,2.042857142857143,0.0,0.0,0.0,0.0,,0.0,0.14285714285714285,0.0,1.1714285714285715,0.04857142857142858,0.02857142857142857,0.002857142857142857,3.857142857142857,9.714285714285715,5.671428571428573,30.42857142857143,4.0,3.157142857142857,4.214285714285714,7.571428571428572,5.6571428571428575,5.185714285714285,11.714285714285715,0.7142857142857142,0.8714285714285713,1.2857142857142856,0.1842857142857143,2.314285714285714
70,Ivo Grbić,hr CRO,GK,Sheffield Utd,eng Premier League,27,1996,9,9,771,8.6,25,2.92,59,36,57.6,0,3,6,0,0.0,1,0,0,1,,0,4,2,14.7,0.25,-8.3,-0.97,65,199,32.7,207,25,57.5,41.2,89,89.9,59.4,193,11,5.7,14,1.63,14.4,8.171206225680933,2.918287937743191,0.3408560311284047,6.88715953307393,4.202334630350195,6.723735408560311,0.0,0.35019455252918286,0.7003891050583657,0.0,0.0,0.11673151750972763,0.0,0.0,0.11673151750972763,,0.0,0.4669260700389105,0.23346303501945526,1.715953307392996,0.029182879377431907,-0.9688715953307394,-0.1132295719844358,7.587548638132296,23.2295719844358,3.8171206225680936,24.163424124513618,2.918287937743191,6.712062256809339,4.809338521400779,10.38910505836576,10.494163424124514,6.933852140077821,22.52918287937743,1.2840466926070038,0.6653696498054475,1.634241245136187,0.19027237354085602,1.6809338521400778
72,Vicente Guaita,es ESP,GK,Celta Vigo,es La Liga,36,1987,27,26,2403,26.7,39,1.46,120,83,70.8,8,7,11,6,23.1,5,4,0,1,0.0,0,5,2,39.7,0.31,2.7,0.1,137,356,38.5,589,134,39.4,35.5,213,58.2,45.3,420,23,5.5,27,1.01,13.3,2.696629213483146,1.460674157303371,0.05468164794007491,4.4943820224719095,3.108614232209738,2.651685393258427,0.299625468164794,0.26217228464419473,0.41198501872659177,0.2247191011235955,0.8651685393258427,0.18726591760299627,0.149812734082397,0.0,0.03745318352059925,0.0,0.0,0.18726591760299627,0.0749063670411985,1.4868913857677903,0.011610486891385769,0.10112359550561799,0.003745318352059925,5.131086142322097,13.333333333333332,1.4419475655430711,22.05992509363296,5.0187265917602994,1.4756554307116105,1.3295880149812733,7.97752808988764,2.1797752808988764,1.696629213483146,15.730337078651687,0.8614232209737828,0.20599250936329588,1.0112359550561798,0.037827715355805244,0.49812734082397003
73,Péter Gulácsi,hu HUN,GK,RB Leipzig,de Bundesliga,33,1990,13,13,1170,13.0,9,0.69,41,33,78.0,9,4,0,5,38.5,1,0,0,1,,1,1,1,10.3,0.25,2.3,0.17,22,79,27.8,373,58,12.9,25.1,97,32.0,32.2,175,7,4.0,14,1.08,14.5,5.615384615384615,0.6923076923076923,0.05307692307692307,3.1538461538461537,2.5384615384615383,6.0,0.6923076923076923,0.3076923076923077,0.0,0.38461538461538464,2.9615384615384617,0.07692307692307693,0.0,0.0,0.07692307692307693,,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.7923076923076924,0.019230769230769232,0.1769230769230769,0.01307692307692308,1.6923076923076923,6.076923076923077,2.1384615384615384,28.69230769230769,4.461538461538462,0.9923076923076924,1.930769230769231,7.461538461538462,2.4615384615384617,2.476923076923077,13.461538461538462,0.5384615384615385,0.3076923076923077,1.076923076923077,0.08307692307692309,1.1153846153846154
74,Dean Henderson,eng ENG,GK,Crystal Palace,eng Premier League,26,1997,18,18,1620,18.0,30,1.67,86,57,66.3,8,4,6,4,22.2,1,1,0,0,0.0,0,3,1,27.4,0.31,-1.6,-0.09,59,245,24.1,377,52,46.7,38.6,105,65.7,47.0,246,5,2.0,17,0.94,13.8,4.111111111111111,1.6666666666666665,0.09277777777777776,4.777777777777778,3.166666666666667,3.6833333333333327,0.4444444444444444,0.2222222222222222,0.33333333333333337,0.2222222222222222,1.2333333333333334,0.05555555555555555,0.05555555555555555,0.0,0.0,0.0,0.0,0.16666666666666669,0.05555555555555555,1.5222222222222224,0.017222222222222222,-0.08888888888888889,-0.004999999999999999,3.2777777777777777,13.61111111111111,1.338888888888889,20.944444444444446,2.8888888888888893,2.5944444444444446,2.1444444444444444,5.833333333333333,3.6500000000000004,2.611111111111111,13.666666666666666,0.2777777777777778,0.1111111111111111,0.9444444444444444,0.05222222222222222,0.7666666666666667
75,Sergio Herrera,es ESP,GK,Osasuna,es La Liga,30,1993,32,32,2869,31.9,47,1.47,132,84,64.4,12,7,13,9,28.1,1,0,1,0,100.0,0,6,0,45.6,0.34,-1.4,-0.04,282,658,42.9,961,100,52.0,40.4,222,71.2,51.2,468,29,6.2,43,1.35,16.4,2.352736144998257,1.474381317532241,0.046113628441965836,4.140815615196932,2.635064482398048,2.020216103171837,0.37643778319972115,0.21958870686650403,0.4078075984663646,0.28232833739979085,0.8814918089926804,0.03136981526664343,0.0,0.03136981526664343,0.0,3.1369815266643433,0.0,0.18821889159986058,0.0,1.4304635761589404,0.010665737190658766,-0.043917741373300796,-0.0012547926106657372,8.846287905193448,20.641338445451375,1.345765074939003,30.146392471244333,3.1369815266643433,1.6312303938654584,1.2673405367723944,6.9640989891948415,2.2335308469850124,1.6061345416521435,14.681073544789127,0.9097246427326595,0.19449285465318927,1.3489020564656675,0.04234925060996863,0.5144649703729522
76,Lukáš Hrádecký,fi FIN,GK,Leverkusen,de Bundesliga,33,1989,33,33,2970,33.0,24,0.73,102,78,76.5,28,5,0,15,45.5,0,0,0,0,,0,4,0,27.5,0.27,3.5,0.11,71,202,35.1,736,165,20.8,27.6,145,33.8,34.5,313,27,8.6,39,1.18,16.5,2.3030303030303028,0.7272727272727273,0.02212121212121212,3.090909090909091,2.3636363636363638,2.3181818181818183,0.8484848484848484,0.15151515151515152,0.0,0.4545454545454546,1.378787878787879,0.0,0.0,0.0,0.0,,0.0,0.12121212121212122,0.0,0.8333333333333333,0.008181818181818182,0.10606060606060605,0.003333333333333333,2.1515151515151514,6.121212121212121,1.0636363636363637,22.303030303030305,5.0,0.6303030303030304,0.8363636363636364,4.393939393939394,1.0242424242424242,1.0454545454545454,9.484848484848484,0.8181818181818181,0.26060606060606056,1.1818181818181819,0.03575757575757576,0.5
77,Sam Johnstone,eng ENG,GK,Crystal Palace,eng Premier League,30,1993,20,20,1796,20.0,27,1.35,67,41,62.7,5,6,9,6,30.0,2,2,0,0,0.0,0,4,1,20.0,0.27,-6.0,-0.3,117,355,33.0,453,63,55.0,41.2,141,75.2,52.8,339,24,7.1,12,0.6,11.2,3.858574610244989,1.3530066815144766,0.06765033407572384,3.3574610244988867,2.05456570155902,3.1419821826280625,0.2505567928730512,0.30066815144766146,0.45100222717149224,0.30066815144766146,1.5033407572383075,0.10022271714922049,0.10022271714922049,0.0,0.0,0.0,0.0,0.20044543429844097,0.05011135857461024,1.0022271714922049,0.013530066815144768,-0.30066815144766146,-0.015033407572383074,5.863028953229398,17.78953229398664,1.653674832962138,22.70044543429844,3.1570155902004458,2.7561247216035634,2.0645879732739423,7.065701559020044,3.7683741648106905,2.6458797327394206,16.987750556792875,1.2026726057906458,0.3557906458797327,0.6013363028953229,0.030066815144766147,0.5612472160356347
78,Filip Jørgensen,dk DEN,GK,Villarreal,es La Liga,21,2002,36,36,3240,36.0,63,1.75,205,143,72.2,13,10,13,6,16.7,6,6,0,0,0.0,1,9,1,59.8,0.27,-2.2,-0.06,144,360,40.0,1055,178,24.5,29.7,245,41.6,37.8,650,34,5.2,36,1.0,13.4,2.1666666666666665,1.75,0.048611111111111105,5.694444444444445,3.9722222222222223,2.0055555555555555,0.36111111111111116,0.2777777777777778,0.36111111111111116,0.16666666666666669,0.46388888888888885,0.16666666666666669,0.16666666666666669,0.0,0.0,0.0,0.027777777777777776,0.25,0.027777777777777776,1.6611111111111112,0.007500000000000001,-0.061111111111111116,-0.0016666666666666666,4.0,10.0,1.1111111111111112,29.305555555555557,4.944444444444445,0.6805555555555556,0.825,6.805555555555555,1.1555555555555557,1.0499999999999998,18.055555555555557,0.9444444444444444,0.14444444444444446,1.0,0.027777777777777776,0.37222222222222223
79,Thomas Kaminski,be BEL,GK,Luton Town,eng Premier League,30,1992,38,38,3405,37.8,85,2.25,221,140,63.3,6,8,24,2,5.3,4,4,0,0,0.0,0,13,4,77.6,0.34,-3.4,-0.09,271,808,33.5,1121,150,52.0,39.5,341,66.0,47.5,558,16,2.9,76,2.01,20.5,2.0881057268722465,2.246696035242291,0.05947136563876652,5.8414096916299565,3.700440528634361,1.6731277533039646,0.15859030837004406,0.21145374449339208,0.6343612334801763,0.05286343612334802,0.14008810572687225,0.10572687224669604,0.10572687224669604,0.0,0.0,0.0,0.0,0.3436123348017621,0.10572687224669604,2.051101321585903,0.008986784140969165,-0.08986784140969162,-0.002378854625550661,7.1629955947136565,21.356828193832598,0.8854625550660794,29.629955947136565,3.9647577092511015,1.3744493392070485,1.0440528634361232,9.013215859030836,1.7444933920704844,1.2555066079295154,14.748898678414097,0.42290748898678415,0.07665198237885462,2.0088105726872247,0.05312775330396475,0.5418502202643172
81,Caoimhín Kelleher,ie IRL,GK,Liverpool,eng Premier League,24,1998,10,10,900,10.0,11,1.1,38,28,71.1,8,2,0,2,20.0,0,0,0,0,,0,3,1,11.3,0.3,1.3,0.13,32,102,31.4,411,52,22.4,27.3,28,35.7,34.9,77,5,6.5,13,1.3,17.0,8.1,1.1,0.11000000000000001,3.8000000000000003,2.8,7.1099999999999985,0.8,0.2,0.0,0.2,2.0,0.0,0.0,0.0,0.0,,0.0,0.30000000000000004,0.1,1.1300000000000001,0.03,0.13,0.013,3.2,10.2,3.1399999999999997,41.1,5.2,2.2399999999999998,2.73,2.8,3.5700000000000003,3.49,7.699999999999999,0.5,0.65,1.3,0.13,1.7
82,Gregor Kobel,ch SUI,GK,Dortmund,de Bundesliga,25,1997,27,27,2365,26.3,34,1.29,118,84,75.4,14,8,5,7,25.9,6,5,1,0,16.7,0,9,1,36.8,0.28,3.8,0.14,106,268,39.6,1006,106,19.6,28.1,165,43.0,38.5,359,7,1.9,17,0.65,12.5,3.1205073995771673,1.2938689217758985,0.049090909090909095,4.490486257928118,3.1966173361522197,2.8693446088794925,0.53276955602537,0.3044397463002114,0.19027484143763215,0.266384778012685,0.9856236786469345,0.22832980972515854,0.19027484143763215,0.03805496828752643,0.0,0.6355179704016913,0.0,0.34249471458773784,0.03805496828752643,1.4004228329809725,0.0106553911205074,0.1446088794926004,0.0053276955602537,4.033826638477801,10.198731501057082,1.5069767441860467,38.28329809725158,4.033826638477801,0.745877378435518,1.0693446088794927,6.27906976744186,1.6363636363636362,1.4651162790697674,13.661733615221989,0.266384778012685,0.0723044397463002,0.6469344608879493,0.024735729386892176,0.47568710359408034
83,Philipp Köhn,ch SUI,GK,Monaco,fr Ligue 1,25,1998,22,22,1980,22.0,32,1.45,97,65,72.2,11,5,6,5,22.7,6,5,1,0,16.7,1,6,1,32.0,0.27,1.0,0.05,82,249,32.9,536,91,32.5,32.1,130,57.7,43.5,282,22,7.8,19,0.86,11.3,3.7727272727272725,1.4545454545454546,0.0659090909090909,4.409090909090909,2.954545454545455,3.2818181818181817,0.5,0.2272727272727273,0.2727272727272727,0.2272727272727273,1.0318181818181817,0.2727272727272727,0.2272727272727273,0.045454545454545456,0.0,0.759090909090909,0.045454545454545456,0.2727272727272727,0.045454545454545456,1.4545454545454546,0.012272727272727274,0.045454545454545456,0.0022727272727272726,3.7272727272727275,11.318181818181818,1.4954545454545454,24.363636363636367,4.136363636363636,1.4772727272727275,1.4590909090909092,5.90909090909091,2.6227272727272726,1.9772727272727273,12.818181818181818,1.0,0.35454545454545455,0.8636363636363635,0.03909090909090909,0.5136363636363637
84,Tomáš Koubek,cz CZE,GK,Augsburg,de Bundesliga,30,1992,3,3,270,3.0,8,2.67,25,17,68.0,0,0,3,0,0.0,0,0,0,0,,0,2,0,6.7,0.29,-1.3,-0.43,16,40,40.0,74,6,36.5,34.5,24,54.2,46.5,36,2,5.6,2,0.67,11.6,28.0,2.666666666666667,0.8899999999999999,8.333333333333332,5.666666666666666,22.666666666666664,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.6666666666666667,0.0,2.2333333333333334,0.09666666666666666,-0.43333333333333335,-0.1433333333333333,5.333333333333334,13.333333333333332,13.333333333333332,24.666666666666668,2.0,12.166666666666666,11.5,8.0,18.066666666666666,15.5,12.0,0.6666666666666667,1.8666666666666667,0.6666666666666667,0.22333333333333336,3.8666666666666663
86,Alban Lafont,fr FRA,GK,Nantes,fr Ligue 1,24,1999,28,28,2496,27.7,43,1.55,118,75,70.3,7,4,17,7,25.0,8,8,0,0,0.0,0,2,0,42.4,0.31,-0.6,-0.02,123,388,31.7,839,145,34.2,34.0,166,60.8,46.9,385,33,8.6,33,1.19,13.0,3.1009615384615388,1.5504807692307694,0.05588942307692309,4.2548076923076925,2.7043269230769234,2.534855769230769,0.25240384615384615,0.14423076923076922,0.6129807692307693,0.25240384615384615,0.9014423076923078,0.28846153846153844,0.28846153846153844,0.0,0.0,0.0,0.0,0.07211538461538461,0.0,1.5288461538461537,0.011177884615384616,-0.021634615384615384,-0.0007211538461538462,4.435096153846153,13.990384615384615,1.1430288461538463,30.25240384615385,5.228365384615385,1.233173076923077,1.2259615384615385,5.985576923076923,2.1923076923076925,1.6911057692307692,13.882211538461538,1.189903846153846,0.31009615384615385,1.189903846153846,0.042908653846153846,0.46875
89,Benjamin Lecomte,fr FRA,GK,Montpellier,fr Ligue 1,32,1991,30,30,2700,30.0,37,1.23,137,102,75.9,9,11,10,10,33.3,5,4,1,0,20.0,2,3,3,36.8,0.24,2.8,0.09,150,436,34.4,781,137,44.2,36.6,221,41.2,36.4,471,29,6.2,13,0.43,9.5,2.966666666666667,1.2333333333333334,0.041,4.566666666666666,3.4,2.5300000000000002,0.30000000000000004,0.36666666666666664,0.33333333333333337,0.33333333333333337,1.1099999999999999,0.16666666666666669,0.13333333333333333,0.03333333333333333,0.0,0.6666666666666667,0.06666666666666667,0.1,0.1,1.2266666666666666,0.007999999999999998,0.09333333333333334,0.003,5.0,14.533333333333333,1.1466666666666665,26.033333333333335,4.566666666666666,1.4733333333333334,1.2200000000000002,7.366666666666667,1.3733333333333335,1.2133333333333334,15.700000000000001,0.9666666666666666,0.20666666666666667,0.43333333333333335,0.014333333333333332,0.31666666666666665
90,Jeremías Ledesma,ar ARG,GK,Cádiz,es La Liga,30,1993,34,34,3048,33.9,47,1.39,151,104,70.2,6,12,16,9,26.5,2,2,0,0,0.0,0,6,0,46.4,0.3,-0.6,-0.02,313,785,39.9,897,115,60.4,44.0,284,85.6,62.1,526,53,10.1,45,1.33,12.9,2.65748031496063,1.3877952755905512,0.04104330708661417,4.458661417322834,3.0708661417322833,2.0728346456692917,0.17716535433070865,0.3543307086614173,0.47244094488188976,0.26574803149606296,0.78248031496063,0.05905511811023622,0.05905511811023622,0.0,0.0,0.0,0.0,0.17716535433070865,0.0,1.3700787401574803,0.008858267716535433,-0.017716535433070866,-0.0005905511811023622,9.242125984251969,23.17913385826772,1.1781496062992125,26.486220472440944,3.3956692913385824,1.7834645669291338,1.2992125984251968,8.385826771653544,2.52755905511811,1.8336614173228347,15.531496062992126,1.56496062992126,0.2982283464566929,1.328740157480315,0.03927165354330709,0.3809055118110236
91,Bernd Leno,de GER,GK,Fulham,eng Premier League,31,1992,38,38,3420,38.0,61,1.61,190,133,72.1,13,8,17,10,26.3,8,8,0,0,0.0,2,3,4,55.7,0.26,-1.3,-0.03,144,439,32.8,1372,167,23.7,28.5,201,56.7,44.7,472,19,4.0,40,1.05,14.2,2.3947368421052633,1.605263157894737,0.04236842105263158,5.0,3.5,1.8973684210526314,0.34210526315789475,0.2105263157894737,0.44736842105263164,0.2631578947368421,0.6921052631578948,0.2105263157894737,0.2105263157894737,0.0,0.0,0.0,0.052631578947368425,0.07894736842105263,0.10526315789473685,1.4657894736842105,0.006842105263157896,-0.034210526315789476,-0.0007894736842105263,3.789473684210526,11.552631578947368,0.863157894736842,36.10526315789473,4.394736842105264,0.6236842105263158,0.75,5.2894736842105265,1.4921052631578948,1.1763157894736842,12.421052631578947,0.5,0.10526315789473685,1.0526315789473684,0.027631578947368424,0.3736842105263158
92,Anthony Lopes,pt POR,GK,Lyon,fr Ligue 1,32,1990,31,31,2790,31.0,49,1.58,155,106,71.0,16,4,11,9,29.0,6,4,1,1,20.0,1,7,1,43.5,0.25,-4.5,-0.15,132,362,36.5,839,156,34.1,32.4,196,38.8,34.1,438,36,8.2,28,0.9,12.4,2.967741935483871,1.5806451612903227,0.050967741935483875,5.0,3.4193548387096775,2.290322580645161,0.5161290322580645,0.12903225806451613,0.3548387096774194,0.2903225806451613,0.9354838709677419,0.1935483870967742,0.12903225806451613,0.03225806451612903,0.03225806451612903,0.6451612903225806,0.03225806451612903,0.22580645161290322,0.03225806451612903,1.4032258064516128,0.008064516129032258,-0.14516129032258066,-0.004838709677419355,4.258064516129032,11.677419354838708,1.1774193548387097,27.064516129032256,5.032258064516129,1.1,1.0451612903225806,6.322580645161291,1.2516129032258063,1.1,14.129032258064516,1.1612903225806452,0.264516129032258,0.9032258064516129,0.02903225806451613,0.4
93,Pau López,es ESP,GK,Marseille,fr Ligue 1,28,1994,33,33,2939,32.7,39,1.19,124,86,71.0,13,11,9,7,21.2,3,3,0,0,0.0,1,7,1,32.6,0.24,-5.4,-0.17,93,325,28.6,1044,113,24.8,29.4,149,44.3,37.3,406,15,3.7,25,0.77,13.9,2.8479074515141205,1.1942837699897924,0.03644096631507315,3.7972099353521607,2.6335488261313373,2.1742089145968015,0.3980945899965975,0.33684926845865937,0.2756039469207214,0.21435862538278327,0.6492004083021435,0.0918679823069071,0.0918679823069071,0.0,0.0,0.0,0.030622660768969037,0.21435862538278327,0.030622660768969037,0.9982987410683907,0.0073494385845525685,-0.1653623681524328,-0.005205852330724737,2.8479074515141205,9.952364749914937,0.8758080979925145,31.970057842803676,3.460360666893501,0.7594419870704321,0.9003062266076898,4.562776454576387,1.3565838720653283,1.142225246682545,12.43280027220143,0.45933991153453557,0.11330384484518545,0.7655665192242259,0.023579448792106158,0.42565498468866964
94,Andriy Lunin,ua UKR,GK,Real Madrid,es La Liga,24,1999,21,21,1890,21.0,17,0.81,65,48,75.4,16,5,0,10,47.6,1,1,0,0,0.0,0,2,0,21.2,0.31,4.2,0.2,35,99,35.4,548,95,13.7,25.2,116,20.7,28.7,283,27,9.5,23,1.1,12.2,4.476190476190476,0.8095238095238095,0.038571428571428576,3.095238095238095,2.2857142857142856,3.590476190476191,0.761904761904762,0.23809523809523808,0.0,0.47619047619047616,2.2666666666666666,0.04761904761904762,0.04761904761904762,0.0,0.0,0.0,0.0,0.09523809523809525,0.0,1.0095238095238095,0.01476190476190476,0.2,0.009523809523809525,1.6666666666666665,4.714285714285714,1.6857142857142855,26.095238095238095,4.523809523809524,0.6523809523809524,1.2,5.523809523809524,0.9857142857142857,1.3666666666666667,13.476190476190474,1.2857142857142856,0.4523809523809524,1.0952380952380953,0.05238095238095239,0.5809523809523809
96,Mike Maignan,fr FRA,GK,Milan,it Serie A,28,1995,29,29,2609,29.0,34,1.17,120,86,77.5,19,5,5,10,34.5,7,7,0,0,0.0,2,3,0,29.8,0.19,-4.2,-0.14,119,284,41.9,1070,188,21.1,28.2,147,39.5,38.0,339,37,10.9,36,1.24,15.2,3.311613645074741,1.1728631659639708,0.04036029129934841,4.1395170563434265,2.9666538903794555,2.673438098888463,0.6554235339210426,0.17247987734764278,0.17247987734764278,0.34495975469528556,1.190111153698735,0.24147182828669989,0.24147182828669989,0.0,0.0,0.0,0.06899195093905712,0.10348792640858566,0.0,1.027980068991951,0.006554235339210425,-0.14488309697201993,-0.004829436565733998,4.1050210808738985,9.79685703334611,1.4453813721732465,36.91069375239555,6.4852433882713685,0.7278650824070526,0.9727865082407052,5.070908394020697,1.362591031046378,1.3108470678420852,11.694135684170181,1.2763510923725565,0.37600613261786126,1.2418551169030279,0.04277500958221541,0.524338827136834
97,Radosław Majecki,pl POL,GK,Monaco,fr Ligue 1,23,1999,12,12,1080,12.0,10,0.83,54,45,81.5,9,2,1,7,58.3,0,0,0,0,,0,0,1,14.7,0.29,5.7,0.47,39,121,32.2,296,68,31.1,32.0,80,36.3,33.4,160,13,8.1,7,0.58,11.0,8.083333333333334,0.8333333333333333,0.06916666666666667,4.5,3.75,6.791666666666667,0.75,0.16666666666666669,0.08333333333333334,0.5833333333333334,4.858333333333333,0.0,0.0,0.0,0.0,,0.0,0.0,0.08333333333333334,1.2249999999999999,0.024166666666666666,0.47500000000000003,0.03916666666666666,3.2499999999999996,10.083333333333332,2.6833333333333336,24.666666666666668,5.666666666666666,2.591666666666667,2.666666666666667,6.666666666666666,3.0249999999999995,2.783333333333333,13.333333333333332,1.0833333333333333,0.6749999999999999,0.5833333333333334,0.04833333333333333,0.9166666666666667
98,Giorgi Mamardashvili,ge GEO,GK,Valencia,es La Liga,22,2000,37,37,3284,36.5,41,1.12,145,103,73.8,13,10,14,13,35.1,6,3,3,0,50.0,0,4,2,49.2,0.31,10.2,0.28,185,671,27.6,864,142,57.3,41.4,245,71.8,53.4,530,45,8.5,31,0.85,12.3,2.6857490864799027,1.1236297198538368,0.03069427527405603,3.9738124238733255,2.822777101096224,2.0225334957369063,0.35627283800243603,0.2740560292326431,0.38367844092570036,0.35627283800243603,0.9619366626065774,0.16443361753958585,0.08221680876979293,0.08221680876979293,0.0,1.3702801461632157,0.0,0.10962241169305724,0.05481120584652862,1.3483556638246041,0.008495736906211936,0.27953714981729594,0.007673568818514008,5.070036540803898,18.389159561510354,0.7563946406820949,23.678440925700365,3.8915956151035322,1.570341047503045,1.1345919610231423,6.714372716199756,1.9677222898903775,1.4634591961023145,14.524969549330084,1.233252131546894,0.23294762484774667,0.8495736906211937,0.02329476248477466,0.33708891595615104
99,Steve Mandanda,fr FRA,GK,Rennes,fr Ligue 1,38,1985,34,34,3060,34.0,46,1.35,147,104,70.7,12,10,12,7,20.6,3,3,0,0,0.0,0,5,3,38.2,0.25,-4.8,-0.14,134,416,32.2,1017,149,29.9,31.5,192,58.3,43.1,451,36,8.0,37,1.09,15.1,2.9117647058823533,1.3529411764705883,0.03970588235294118,4.3235294117647065,3.0588235294117645,2.0794117647058825,0.3529411764705882,0.29411764705882354,0.3529411764705882,0.2058823529411765,0.6058823529411765,0.08823529411764705,0.08823529411764705,0.0,0.0,0.0,0.0,0.14705882352941177,0.08823529411764705,1.1235294117647059,0.007352941176470588,-0.1411764705882353,-0.00411764705882353,3.941176470588235,12.235294117647058,0.9470588235294118,29.91176470588235,4.382352941176471,0.8794117647058822,0.9264705882352942,5.647058823529411,1.714705882352941,1.2676470588235296,13.264705882352942,1.0588235294117647,0.23529411764705882,1.0882352941176472,0.032058823529411765,0.4441176470588235
100,Christos Mandas,gr GRE,GK,Lazio,it Serie A,21,2001,9,8,721,8.0,6,0.75,29,23,79.3,6,1,1,4,50.0,0,0,0,0,,0,2,0,7.0,0.25,1.0,0.12,38,114,33.3,240,29,42.5,37.7,29,41.4,37.9,99,6,6.1,5,0.62,13.1,12.482662968099861,0.7489597780859917,0.09361997226074896,3.61997226074896,2.871012482662968,9.89875173370319,0.7489597780859917,0.12482662968099861,0.12482662968099861,0.49930651872399445,6.2413314840499305,0.0,0.0,0.0,0.0,,0.0,0.24965325936199723,0.0,0.8737864077669902,0.031206657420249653,0.12482662968099861,0.014979195561719833,4.743411927877947,14.230235783633843,4.156726768377253,29.958391123439668,3.61997226074896,5.305131761442441,4.705963938973649,3.61997226074896,5.167822468793343,4.730929264909847,12.357836338418862,0.7489597780859917,0.7614424410540915,0.6241331484049931,0.07739251040221914,1.6352288488210818
105,Emiliano Martínez,ar ARG,GK,Aston Villa,eng Premier League,30,1992,34,34,3015,33.5,48,1.43,139,95,66.2,19,8,7,8,23.5,1,1,0,0,0.0,0,10,4,50.6,0.37,6.6,0.2,121,332,36.4,1270,157,21.0,27.7,159,40.9,36.1,373,45,12.1,69,2.06,17.5,3.1343283582089554,1.4328358208955223,0.0426865671641791,4.149253731343284,2.8358208955223883,1.9761194029850748,0.5671641791044776,0.23880597014925373,0.208955223880597,0.23880597014925373,0.7014925373134329,0.029850746268656716,0.029850746268656716,0.0,0.0,0.0,0.0,0.2985074626865672,0.11940298507462686,1.5104477611940297,0.011044776119402985,0.1970149253731343,0.005970149253731343,3.611940298507463,9.91044776119403,1.0865671641791044,37.910447761194035,4.686567164179104,0.6268656716417911,0.8268656716417909,4.746268656716418,1.2208955223880595,1.0776119402985076,11.134328358208956,1.3432835820895521,0.3611940298507463,2.059701492537313,0.061492537313432835,0.5223880597014925
106,Josep Martinez,es ESP,GK,Genoa,it Serie A,25,1998,36,36,3239,36.0,43,1.19,130,87,69.2,11,13,12,8,22.2,4,3,1,0,25.0,1,4,1,38.9,0.28,-3.1,-0.09,227,583,38.9,1253,107,37.4,35.9,171,66.7,49.4,580,45,7.8,40,1.11,12.2,2.945353504167953,1.1948132139549243,0.03306576103735721,3.612225995677678,2.4174127817227538,1.9228156838530412,0.3056498919419574,0.36122259956776787,0.3334362457548626,0.22229083050324175,0.6168570546464959,0.11114541525162087,0.08335906143871565,0.02778635381290522,0.0,0.6946588453226304,0.02778635381290522,0.11114541525162087,0.02778635381290522,1.080889163322013,0.007780179067613462,-0.08613769682000619,-0.0025007718431614696,6.307502315529484,16.199444272923742,1.080889163322013,34.81630132757024,2.973139857980858,1.039209632602655,0.9975301018832973,4.751466502006792,1.8533497993207781,1.3726458783575177,16.116085211485025,1.250385921580735,0.2167335597406607,1.1114541525162087,0.030842852732324795,0.33899351651744364
