Player,Squad,Age,MainPos,Min,90s,NP_Gls_per90,npxG_per90,Shots_per90,Shot_OnTarget_pct,Conv_rate,xG_per_shot_np,Finishing_vs_xG_np_per90,xGxA_per90,GA_per90,KeyPasses_per90,PPA_per90,PrgPass_per90,PrgCarries_per90,Touches_Att3rd_per90,Touches_Box_per90,Dribble_Success_pct,Dribble_Att_per90,Fouls_Drawn_per90,Recoveries_per90,Aerial_Win_pct,OnField_xGD_per90,Availability_Min_pct
Keinan Davis,Udinese,25.0,FW,186,2.1,0.47619047619047616,0.23809523809523808,2.9,50.0,0.17,0.08,0.23809523809523808,0.3333333333333333,0.47619047619047616,1.4516129032258065,0.967741935483871,2.903225806451613,0.967741935483871,24.193548387096772,4.354838709677419,60.0,2.4193548387096775,1.4516129032258065,2.4193548387096775,64.3,0.17,5.4
Keito Nakamura,Reims,23.0,FW,1381,15.3,0.26143790849673204,0.20915032679738563,2.67,29.3,0.1,0.08,0.05228758169934639,0.35294117647058826,0.32679738562091504,0.9123823316437364,1.0427226647356986,3.6495293265749456,3.128167994207097,18.24764663287473,4.301230992034757,59.4,2.0854453294713973,0.3258508327299058,3.845039826212889,64.7,-0.09,45.1
Kelvin Yeboah,Montpellier,23.0,FW,276,3.1,0.0,0.16129032258064516,1.96,50.0,0.0,0.08,-0.16129032258064516,0.1935483870967742,0.0,1.6304347826086958,0.0,1.6304347826086958,2.934782608695652,19.89130434782609,5.869565217391304,57.1,4.565217391304348,2.608695652173913,5.217391304347826,40.7,-0.8,9.0
Kenan Yıldız,Juventus,18.0,FW,952,10.6,0.18867924528301888,0.15094339622641512,1.8,36.8,0.11,0.09,0.037735849056603765,0.30188679245283023,0.18867924528301888,1.7016806722689075,1.2289915966386555,3.781512605042017,3.025210084033614,20.60924369747899,3.403361344537815,57.5,3.781512605042017,2.0798319327731094,3.781512605042017,41.0,0.7,27.8
Kevin Behrens,Wolfsburg,32.0,FW,1878,6.8,0.7352941176470589,0.23529411764705885,2.265,43.1,0.095,0.15,0.5,0.36764705882352944,0.8823529411764706,0.3833865814696486,0.3833865814696486,0.8146964856230032,0.3354632587859425,6.325878594249201,1.437699680511182,47.3,0.3833865814696486,0.2396166134185303,0.7188498402555911,54.2,0.29,30.65
Kevin Paredes,Wolfsburg,20.0,FW,1432,15.9,0.18867924528301885,0.18867924528301885,1.19,36.8,0.16,0.16,0.0,0.30817610062893086,0.18867924528301885,1.068435754189944,1.068435754189944,3.142458100558659,2.136871508379888,19.54608938547486,2.1997206703910615,35.0,2.513966480446927,3.331005586592179,3.896648044692738,41.7,0.12,46.8
Kevin Schade,Brentford,21.0,FW,333,3.7,0.5405405405405405,0.3243243243243243,2.16,50.0,0.25,0.15,0.21621621621621623,0.5135135135135135,0.8108108108108107,1.0810810810810811,0.8108108108108109,2.4324324324324325,2.1621621621621623,19.72972972972973,5.135135135135135,14.3,3.783783783783784,1.6216216216216215,6.216216216216216,54.8,0.65,9.7
Kevin Volland,Union Berlin,31.0,FW,1345,14.9,0.06711409395973154,0.19463087248322147,2.21,30.3,0.03,0.09,-0.12751677852348992,0.5100671140939597,0.4697986577181208,1.338289962825279,1.204460966542751,3.2118959107806693,0.9368029739776952,16.862453531598515,3.4126394052044606,33.3,1.204460966542751,0.8698884758364313,3.74721189591078,35.9,-0.25,44.0
Khalil Fayad,Montpellier,19.0,FW,1025,11.4,0.2631578947368421,0.16666666666666666,1.49,41.2,0.18,0.11,0.09649122807017545,0.21052631578947367,0.2631578947368421,0.7024390243902439,0.3512195121951219,3.073170731707317,1.5804878048780489,12.204878048780488,2.107317073170732,43.5,2.0195121951219512,2.107317073170732,4.741463414634146,46.2,-0.44,33.5
Khvicha Kvaratskhelia,Napoli,22.0,FW,2737,30.4,0.3618421052631579,0.3651315789473684,4.21,35.2,0.09,0.09,-0.003289473684210515,0.5427631578947368,0.5592105263157895,2.071611253196931,1.1180124223602483,2.9265619291194738,6.050420168067227,30.449397150164412,6.445012787723785,45.9,7.234198027036902,2.630617464377055,3.255389112166606,35.5,0.55,80.0
Kike Barja,Osasuna,26.0,FW,303,3.4,0.0,0.05882352941176471,1.19,50.0,0.0,0.06,-0.05882352941176471,0.17647058823529416,0.0,1.485148514851485,1.7821782178217822,2.376237623762376,5.0495049504950495,29.108910891089103,4.158415841584159,50.0,6.534653465346535,1.188118811881188,4.752475247524752,37.5,0.31,8.9
Kiké,Alavés,33.0,FW,1423,15.8,0.18987341772151897,0.43670886075949367,3.54,41.1,0.05,0.12,-0.2468354430379747,0.5759493670886076,0.3164556962025316,1.1384399156711174,0.5059732958538299,2.0238931834153195,1.1384399156711174,17.709065354884046,6.830639494026705,45.5,2.0871398453970484,2.2768798313422347,3.2888264230498945,44.2,0.4,41.6
Kingsley Coman,Bayern Munich,27.0,FW,1113,12.4,0.24193548387096772,0.2258064516129032,2.75,23.5,0.09,0.08,0.01612903225806453,0.5887096774193548,0.48387096774193544,2.3450134770889486,3.315363881401617,5.822102425876011,6.064690026954177,41.482479784366575,7.520215633423181,43.3,5.417789757412399,1.536388140161725,4.0431266846361185,54.5,2.02,36.4
Kylian Mbappé,Paris S-G,24.0,FW,2158,24.0,0.875,0.6041666666666666,4.67,44.6,0.19,0.13,0.2708333333333333,1.0916666666666666,1.4166666666666667,1.6682113067655235,1.835032437442076,5.088044485634847,4.754402224281742,33.40593141797961,8.632993512511586,45.9,5.546802594995366,1.5848007414272474,1.9601482854494905,0.0,0.84,70.5
Kévin Gameiro,Strasbourg,36.0,FW,1346,15.0,0.13333333333333333,0.12666666666666665,1.81,37.0,0.07,0.07,0.006666666666666672,0.4266666666666667,0.4,1.6047548291233282,0.6686478454680534,2.9420505200594356,1.7384843982169391,17.11738484398217,3.075780089153046,53.8,0.8692421991084696,0.401188707280832,3.2095096582466565,25.0,-0.28,44.0
Kévin Van Den Kerkhof,Metz,27.0,FW,1913,21.3,0.046948356807511735,0.07042253521126761,0.99,33.3,0.05,0.07,-0.023474178403755867,0.1784037558685446,0.14084507042253522,0.9879769994772608,0.9409304756926292,1.3173026659696812,3.0580240460010457,17.92472556194459,1.9759539989545216,43.1,3.387349712493466,0.4704652378463146,4.234187140616832,27.0,-0.38,62.5
Lameck Banda,Lecce,22.0,FW,1350,15.0,0.13333333333333333,0.24000000000000002,3.33,46.0,0.04,0.07,-0.10666666666666667,0.32,0.4,1.6,1.1333333333333333,1.4666666666666666,4.733333333333333,21.066666666666663,4.133333333333333,42.4,6.6,2.0,5.466666666666667,36.0,-0.36,39.5
Lamine Yamal,Barcelona,16.0,FW,2201,24.5,0.20408163265306123,0.2122448979591837,2.37,36.2,0.09,0.09,-0.008163265306122457,0.4775510204081632,0.40816326530612246,1.553839164016356,2.126306224443435,3.271240345297592,5.029532030895048,37.74193548387097,6.010904134484325,43.8,6.542480690595184,2.126306224443435,4.17083144025443,15.4,0.89,64.4
Largie Ramazani,Almería,22.0,FW,1555,17.3,0.17341040462427745,0.27167630057803466,2.32,30.0,0.08,0.12,-0.09826589595375723,0.4104046242774566,0.4624277456647399,1.504823151125402,0.9260450160771704,2.430868167202572,3.414790996784566,15.22186495176849,3.414790996784566,41.9,4.282958199356913,1.3890675241157555,4.688102893890675,16.7,-0.06,45.5
Lautaro Martínez,Inter,25.0,FW,2656,29.5,0.7457627118644068,0.5186440677966102,3.56,41.9,0.21,0.15,0.22711864406779658,0.664406779661017,0.9152542372881356,1.2198795180722892,0.7115963855421686,2.710843373493976,1.8298192771084336,19.11144578313253,6.031626506024097,27.9,2.3042168674698793,1.999246987951807,3.049698795180723,58.5,1.3,77.7
Leandro Trossard,Arsenal,28.0,FW,1649,18.3,0.6557377049180327,0.43169398907103823,3.27,36.7,0.2,0.13,0.2240437158469945,0.6065573770491803,0.7103825136612022,1.3098847786537295,1.5827774408732564,4.1479684657368106,3.602183141297756,27.398423286840508,6.604002425712554,53.2,2.5651910248635534,1.091570648878108,4.802910855063675,33.3,1.3,48.2
Lebo Mothiba,Strasbourg,27.0,FW,617,6.9,0.43478260869565216,0.6666666666666666,2.33,43.8,0.19,0.31,-0.23188405797101444,0.7391304347826086,0.43478260869565216,0.7293354943273905,0.2917341977309562,1.312803889789303,1.1669367909238249,15.024311183144247,5.397082658022691,80.0,0.7293354943273905,1.6045380875202593,1.7504051863857375,43.1,0.19,20.2
Lee Kang-in,Paris S-G,22.0,FW,1464,16.3,0.18404907975460122,0.09202453987730061,1.41,39.1,0.13,0.06,0.09202453987730061,0.3496932515337423,0.42944785276073616,1.6598360655737705,1.9057377049180328,6.331967213114754,3.073770491803279,34.364754098360656,2.5204918032786887,51.0,3.0122950819672134,1.3524590163934425,3.75,26.7,0.48,47.8
Leonardo Pavoletti,Cagliari,34.0,FW,628,7.0,0.5714285714285714,0.37142857142857144,3.58,36.0,0.16,0.1,0.19999999999999998,0.41428571428571426,0.7142857142857143,1.003184713375796,0.5732484076433121,2.2929936305732483,0.143312101910828,15.907643312101907,6.019108280254777,,0.0,1.003184713375796,1.719745222929936,58.2,0.43,18.4
Leroy Sané,Bayern Munich,27.0,FW,2137,23.7,0.33755274261603374,0.45991561181434604,3.07,38.4,0.11,0.15,-0.12236286919831225,0.860759493670886,0.8016877637130801,3.032288254562471,1.979410388394946,4.759007955077211,5.095928872250819,37.06130088909687,6.02246139447824,55.7,7.033224145999064,0.8844174075807205,4.085166120729996,60.0,1.86,69.8
Linton Maina,Köln,24.0,FW,1901,21.1,0.04739336492890995,0.0900473933649289,1.56,33.3,0.03,0.06,-0.042654028436018954,0.24644549763033172,0.1895734597156398,0.9468700683850604,0.7574960547080484,2.8879537085744347,5.16044187269858,20.310362966859547,3.882167280378748,38.6,2.6985796948974223,0.8048395581273013,4.3556023145712786,0.0,-0.75,62.1
Lorenzo Colombo,Monza,21.0,FW,1359,15.1,0.26490066225165565,0.2384105960264901,2.45,27.0,0.11,0.1,0.026490066225165556,0.271523178807947,0.33112582781456956,0.5298013245033113,0.1986754966887417,1.5894039735099337,1.0596026490066226,12.317880794701988,4.304635761589404,52.2,1.52317880794702,1.5894039735099337,2.317880794701987,22.9,-0.17,39.7
Lorenzo Lucca,Udinese,22.0,FW,2592,28.8,0.2777777777777778,0.2708333333333333,2.12,41.0,0.13,0.13,0.00694444444444445,0.2916666666666667,0.41666666666666663,0.6944444444444444,0.1736111111111111,0.625,0.3472222222222222,10.868055555555555,3.2291666666666665,36.4,1.1458333333333333,1.875,2.4652777777777777,50.5,-0.19,75.8
Loum Tchaouna,Salernitana,19.0,FW,2100,23.3,0.17167381974248927,0.11158798283261803,1.89,34.1,0.09,0.06,0.06008583690987124,0.16738197424892706,0.3004291845493562,0.9428571428571428,0.9428571428571428,2.528571428571429,3.085714285714286,19.200000000000003,3.085714285714286,29.1,2.357142857142857,1.2857142857142856,2.957142857142857,29.0,-1.17,61.4
Loïs Openda,RB Leipzig,23.0,FW,2697,30.0,0.7333333333333333,0.6566666666666666,3.94,50.0,0.19,0.17,0.07666666666666669,0.8900000000000001,1.0333333333333334,1.167964404894327,0.7007786429365962,1.5016685205784204,2.5695216907675196,17.619577308120135,7.1412680756396,30.8,2.169076751946607,2.135706340378198,1.9688542825361512,41.5,0.84,88.1
Luca Pfeiffer,Darmstadt 98,26.0,FW,1619,18.0,0.05555555555555555,0.25555555555555554,2.67,37.5,0.02,0.1,-0.19999999999999998,0.3111111111111111,0.2777777777777778,1.0562075355157503,0.4447189623224212,2.0568252007411982,0.8338480543545399,13.17479925880173,3.2798023471278563,33.3,1.1673872760963555,1.5009264978381718,3.724521309450278,49.5,-0.69,52.9
Lucas Beltrán,Fiorentina,22.0,FW,1692,18.8,0.26595744680851063,0.15957446808510636,1.6,23.3,0.17,0.1,0.10638297872340426,0.3031914893617021,0.425531914893617,1.3297872340425532,1.0106382978723405,2.606382978723404,0.6382978723404256,18.24468085106383,4.73404255319149,38.7,1.6489361702127658,1.4893617021276595,2.6595744680851063,27.5,0.02,49.5
Lucas Boyé,Granada,27.0,FW,2541,28.2,0.2127659574468085,0.2198581560283688,1.98,26.8,0.11,0.11,-0.0070921985815602905,0.2907801418439716,0.3191489361702128,0.9208972845336484,0.4604486422668241,2.30224321133412,1.2750885478158205,16.080283353010625,4.214876033057851,40.8,4.6044864226682405,1.523022432113341,4.002361275088548,43.0,-0.56,74.3
Lucas Höler,Freiburg,29.0,FW,2305,25.6,0.234375,0.2734375,1.25,50.0,0.19,0.22,-0.0390625,0.41406249999999994,0.3515625,1.2494577006507592,0.4685466377440347,1.913232104121475,0.9370932754880694,15.579175704989154,3.787418655097614,44.8,1.1323210412147504,1.8741865509761388,4.060737527114967,44.0,-0.12,75.3
Lucas Ocampos,Sevilla,29.0,FW,2871,31.9,0.09404388714733543,0.14420062695924765,1.97,36.5,0.05,0.07,-0.05015673981191222,0.29780564263322884,0.219435736677116,1.128526645768025,1.2539184952978055,3.887147335423198,3.6677115987460818,27.335423197492165,3.9184952978056424,36.9,4.075235109717868,2.2257053291536053,5.047021943573668,52.9,-0.26,83.9
Lucas Paquetá,West Ham,25.0,FW,2622,29.1,0.06872852233676975,0.13058419243986252,1.37,20.0,0.05,0.1,-0.06185567010309277,0.36082474226804123,0.3436426116838488,1.4759725400457666,1.7162471395881007,6.418764302059497,1.1670480549199085,18.295194508009153,2.1624713958810067,53.2,2.643020594965675,2.265446224256293,6.65903890160183,50.0,-0.39,76.7
Ludovic Ajorque,Mainz 05,29.0,FW,1360,15.1,0.13245033112582782,0.2450331125827815,1.79,22.2,0.07,0.14,-0.11258278145695366,0.456953642384106,0.13245033112582782,1.0588235294117647,0.1985294117647058,1.3897058823529411,0.3308823529411764,15.749999999999998,5.625,18.2,0.7279411764705883,0.9926470588235294,3.242647058823529,46.2,-0.01,44.4
Ludovic Blas,Rennes,25.0,FW,1563,17.4,0.1724137931034483,0.17816091954022992,2.42,35.7,0.07,0.07,-0.005747126436781615,0.37931034482758624,0.2873563218390805,1.151631477927063,1.0364683301343571,3.397312859884837,2.648752399232246,21.07485604606526,3.397312859884837,36.2,3.973128598848368,1.9577735124760076,4.894433781190019,22.7,0.01,51.1
Luis Díaz,Liverpool,26.0,FW,2629,29.2,0.273972602739726,0.4075342465753425,3.22,34.0,0.09,0.13,-0.13356164383561644,0.5684931506849316,0.4452054794520548,2.190947128185622,1.5405096995055156,3.868391023202739,4.689996196272347,29.372384937238497,7.497147204260175,47.9,4.792696842906048,1.4378090528718144,4.347660707493343,35.1,1.05,76.9
Luis Henrique,Marseille,21.0,FW,784,8.7,0.1149425287356322,0.14942528735632185,1.38,25.0,0.08,0.11,-0.03448275862068966,0.25287356321839083,0.1149425287356322,1.1479591836734695,1.607142857142857,4.591836734693878,3.443877551020408,26.058673469387756,2.8698979591836737,52.0,2.8698979591836737,0.2295918367346938,6.658163265306122,,0.24,25.6
Luis Javier Suárez,Almería,25.0,FW,917,10.2,0.4901960784313726,0.5588235294117647,3.83,33.3,0.13,0.15,-0.06862745098039218,0.6862745098039216,0.5882352941176471,0.6870229007633587,0.1962922573609596,1.4721919302071975,2.944383860414395,15.703380588876772,5.49618320610687,52.2,2.257360959651036,1.766630316248637,1.668484187568157,23.3,-0.03,26.8
Luis Muriel,Atalanta,32.0,FW,409,4.5,0.4444444444444444,0.3333333333333333,5.06,39.1,0.09,0.07,0.1111111111111111,0.6444444444444444,0.6666666666666666,3.3007334963325183,2.4205378973105134,5.28117359413203,4.180929095354523,39.60880195599022,5.50122249388753,31.8,4.841075794621027,3.080684596577017,3.9608801955990223,46.2,0.14,12.0
Luis Rioja,Alavés,29.0,FW,2498,27.8,0.07194244604316546,0.1079136690647482,1.91,28.3,0.04,0.06,-0.03597122302158273,0.3705035971223022,0.3237410071942446,1.4771817453963172,1.3690952762209767,2.7742193755004,2.522017614091273,22.30184147317854,2.233787029623699,57.7,2.5580464371497196,0.6485188150520417,4.611689351481185,30.3,-0.02,73.0
Luis Sinisterra,Bournemouth,24.0,FW,699,7.8,0.25641025641025644,0.32051282051282054,3.48,29.6,0.07,0.09,-0.06410256410256411,0.46153846153846156,0.5128205128205129,2.575107296137339,2.060085836909871,4.8927038626609445,6.5665236051502145,31.15879828326181,10.686695278969957,59.2,6.309012875536481,0.7725321888412017,6.051502145922747,44.4,0.29,20.4
Luiz Henrique,Betis,22.0,FW,616,6.8,0.0,0.17647058823529413,2.63,16.7,0.0,0.07,-0.17647058823529413,0.3970588235294118,0.4411764705882353,1.607142857142857,1.461038961038961,2.4837662337662336,5.113636363636363,22.79220779220779,4.967532467532467,55.3,6.866883116883117,2.1915584415584415,4.237012987012987,51.7,-0.27,18.0
Luka Jović,Milan,25.0,FW,877,9.7,0.6185567010309279,0.5051546391752578,2.26,54.5,0.27,0.23,0.11340206185567007,0.577319587628866,0.7216494845360826,1.12884834663626,0.4104903078677309,2.25769669327252,0.6157354618015963,10.877993158494869,3.694412770809578,53.8,1.3340935005701255,1.2314709236031929,2.0524515393386547,53.1,0.5,25.6
Luka Romero,Milan,18.0,FW,526,1.0,3.0,0.1,1.33,18.75,0.19,0.09,2.9,0.2,3.0,0.0,0.1711026615969581,0.5133079847908746,0.6844106463878327,3.250950570342205,0.3422053231939163,38.55,0.5133079847908746,0.3422053231939163,0.8555133079847909,37.5,-1.23,7.7
Lyle Foster,Burnley,22.0,FW,1899,21.1,0.23696682464454974,0.21327014218009477,1.61,47.1,0.15,0.13,0.023696682464454975,0.2748815165876777,0.3791469194312796,0.9004739336492892,0.5687203791469194,1.753554502369668,2.606635071090047,15.213270142180091,4.407582938388626,48.7,1.848341232227488,0.5213270142180095,2.417061611374407,32.1,-0.92,55.5
Lázaro,Almería,21.0,FW,285,3.2,0.0,0.28125,2.53,50.0,0.0,0.11,-0.28125,0.37499999999999994,0.0,1.894736842105263,0.3157894736842105,1.894736842105263,1.5789473684210529,21.789473684210527,4.421052631578948,31.3,5.052631578947368,2.210526315789474,4.105263157894737,26.7,-1.68,8.3
Léo Baptistão,Almería,30.0,FW,1837,20.4,0.29411764705882354,0.25980392156862747,2.35,37.5,0.13,0.11,0.03431372549019609,0.3088235294117647,0.29411764705882354,0.9308655416439848,0.391943385955362,2.2046815459989113,1.2738160043549265,13.081110506260208,3.282525857376157,42.9,1.371801850843767,1.4207947740881872,4.164398475775721,40.7,-0.24,53.7
M'Bala Nzola,Fiorentina,26.0,FW,1552,17.2,0.11627906976744186,0.21511627906976746,1.8,38.7,0.06,0.12,-0.09883720930232559,0.3546511627906977,0.3488372093023256,1.2177835051546393,0.7538659793814433,1.681701030927835,1.2177835051546393,18.672680412371136,5.161082474226804,46.7,1.7396907216494846,0.4059278350515463,2.841494845360825,43.1,-0.04,45.4
M'Baye Niang,Empoli,28.0,FW,708,7.9,0.2531645569620253,0.29113924050632906,2.54,25.0,0.1,0.11,-0.03797468354430377,0.7088607594936709,0.8860759493670886,1.1440677966101696,0.3813559322033898,1.3983050847457628,1.652542372881356,15.0,4.576271186440678,31.3,2.0338983050847457,3.0508474576271185,1.779661016949153,38.7,-0.22,20.7
Malick Fofana,Lyon,18.0,FW,559,6.2,0.48387096774193544,0.2903225806451613,1.45,77.8,0.33,0.2,0.1935483870967742,0.3709677419354838,0.48387096774193544,0.9660107334525938,0.9660107334525938,1.6100178890876564,4.186046511627907,21.413237924865832,3.381037567084079,53.3,2.415026833631485,1.7710196779964222,2.898032200357782,0.0,0.62,18.3
Mama Samba Baldé,Lyon,27.0,FW,551,6.1,0.3278688524590164,0.5573770491803279,2.78,52.9,0.12,0.2,-0.22950819672131148,0.7540983606557377,0.819672131147541,2.123411978221416,0.6533575317604355,1.796733212341198,3.756805807622505,21.724137931034484,7.023593466424683,42.9,4.573502722323049,1.47005444646098,4.246823956442832,37.0,1.03,18.0
Mamadou Diakhon,Reims,17.0,FW,209,2.3,0.0,0.0,0.43,100.0,0.0,0.01,0.0,0.1739130434782609,0.0,0.4306220095693779,0.0,0.4306220095693779,4.7368421052631575,17.22488038277512,2.15311004784689,30.0,8.61244019138756,4.7368421052631575,6.45933014354067,33.3,-0.52,6.8
Manor Solomon,Tottenham,24.0,FW,199,2.2,0.0,0.18181818181818182,3.17,14.3,0.0,0.06,-0.18181818181818182,0.5454545454545455,0.9090909090909091,5.427135678391959,3.1658291457286434,4.974874371859297,7.688442211055276,37.537688442211056,9.045226130653267,58.8,7.688442211055276,0.4522613065326633,4.974874371859297,0.0,1.31,5.8
Marc Cardona,Las Palmas,28.0,FW,737,8.2,0.3658536585365854,0.426829268292683,2.56,47.6,0.14,0.16,-0.06097560975609757,0.5853658536585367,0.6097560975609757,0.976933514246947,0.7327001356852103,1.5875169606512889,1.2211668928086838,17.829036635006783,5.6173677069199455,41.2,4.151967435549525,2.320217096336499,3.1750339213025778,39.1,0.21,21.5
Marcus Rashford,Manchester Utd,25.0,FW,2271,25.2,0.19841269841269843,0.23015873015873015,2.38,31.7,0.08,0.1,-0.03174603174603174,0.40476190476190477,0.35714285714285715,0.9114927344782034,1.1889035667107002,2.575957727873184,3.764861294583884,22.62879788639366,5.151915455746368,44.0,4.319682959048877,0.8322324966974901,3.21003963011889,36.6,-0.52,66.4
Marcus Tavernier,Bournemouth,24.0,FW,2118,23.5,0.1276595744680851,0.16595744680851063,2.25,30.2,0.06,0.07,-0.038297872340425525,0.3446808510638298,0.2978723404255319,1.8696883852691215,1.4872521246458923,3.5694050991501416,3.3569405099150145,29.15014164305949,3.9943342776203967,41.5,4.504249291784702,0.9348441926345608,6.0339943342776206,29.5,0.11,61.9
Marcus Thuram,Inter,25.0,FW,2687,29.9,0.4347826086956522,0.47826086956521746,2.58,37.7,0.17,0.19,-0.043478260869565244,0.5986622073578596,0.6688963210702341,0.9713435057685152,0.6363974692966133,1.5742463714179382,2.2776330480089317,15.876442128768142,5.895050241905471,64.7,1.708224786006699,1.507257164123558,2.210643840714551,62.5,1.18,78.6
Mariano,Sevilla,29.0,FW,244,2.7,0.0,0.4444444444444444,5.16,14.3,0.0,0.09,-0.4444444444444444,0.48148148148148145,0.0,0.7377049180327869,0.3688524590163934,2.2131147540983607,1.1065573770491803,18.07377049180328,5.901639344262295,50.0,0.7377049180327869,0.3688524590163934,2.9508196721311477,50.0,-0.2,7.1
Marko Arnautović,Inter,34.0,FW,801,8.9,0.5617977528089887,0.5617977528089887,1.91,52.9,0.29,0.29,0.0,0.797752808988764,0.898876404494382,1.797752808988764,1.1235955056179774,2.2471910112359548,1.348314606741573,18.53932584269663,4.606741573033708,16.7,0.6741573033707865,1.6853932584269664,1.9101123595505616,36.4,1.13,23.4
Marko Milovanović,Almería,19.0,FW,308,3.4,0.29411764705882354,0.4411764705882353,1.46,20.0,0.2,0.31,-0.14705882352941177,0.4705882352941177,0.29411764705882354,0.5844155844155845,0.2922077922077922,0.8766233766233766,0.5844155844155845,9.935064935064934,3.7987012987012982,25.0,1.168831168831169,1.7532467532467533,2.6298701298701297,36.1,-0.39,9.0
Martin Satriano,Brest,22.0,FW,1864,20.7,0.1932367149758454,0.2946859903381642,3.04,31.7,0.06,0.1,-0.10144927536231883,0.42028985507246375,0.3864734299516908,1.0139484978540774,0.434549356223176,1.786480686695279,1.351931330472103,16.75429184549356,4.780042918454935,46.7,2.1727467811158796,1.255364806866953,3.041845493562232,50.8,0.36,60.9
Martin Terrier,Rennes,26.0,FW,1527,17.0,0.4117647058823529,0.3058823529411765,2.24,42.1,0.18,0.14,0.10588235294117646,0.44705882352941173,0.5882352941176471,0.9430255402750491,1.0609037328094302,3.418467583497053,1.650294695481336,19.037328094302556,5.12770137524558,41.0,2.298624754420432,1.650294695481336,3.0648330058939095,47.8,0.16,49.9
Marvin,Las Palmas,23.0,FW,1855,20.6,0.0,0.043689320388349516,0.68,21.4,0.0,0.07,-0.043689320388349516,0.1407766990291262,0.0970873786407767,0.6307277628032345,0.6307277628032345,1.7466307277628033,2.9110512129380055,21.00808625336927,2.4258760107816713,40.4,2.280323450134771,1.261455525606469,4.900269541778976,27.3,-0.47,54.2
Marvin Cuni,Frosinone,22.0,FW,534,5.9,0.1694915254237288,0.22033898305084745,1.69,20.0,0.1,0.13,-0.05084745762711865,0.2542372881355932,0.1694915254237288,1.0112359550561798,0.3370786516853932,1.8539325842696628,1.0112359550561798,16.348314606741575,4.044943820224719,21.4,2.359550561797753,2.0224719101123596,3.033707865168539,32.7,-0.43,15.6
Marvin Ducksch,Werder Bremen,29.0,FW,2696,30.0,0.23333333333333334,0.26333333333333336,2.47,43.2,0.09,0.11,-0.030000000000000013,0.6433333333333333,0.7,1.9362017804154303,1.0014836795252229,2.937685459940653,0.5675074183976261,18.66097922848665,3.672106824925816,42.9,0.9347181008902076,0.6008902077151335,2.770771513353116,33.3,-0.35,88.1
Mateo Retegui,Genoa,24.0,FW,2216,24.6,0.24390243902439024,0.2032520325203252,2.52,35.5,0.1,0.08,0.04065040650406504,0.26016260162601623,0.36585365853658536,0.4467509025270758,0.2030685920577617,0.6904332129963898,0.7310469314079422,12.509025270758125,3.736462093862816,38.9,1.4620938628158844,1.0153429602888089,2.3555956678700363,49.6,-0.27,64.8
Matheus Cunha,Wolves,24.0,FW,2440,27.1,0.4059040590405904,0.3210332103321033,2.66,50.0,0.15,0.12,0.0848708487084871,0.46125461254612543,0.7011070110701106,1.0327868852459017,1.1434426229508197,3.209016393442623,3.94672131147541,17.483606557377048,4.463114754098361,45.7,5.163934426229508,1.8442622950819672,4.204918032786885,25.4,-0.55,71.3
Mathias Honsak,Darmstadt 98,26.0,FW,1021,11.3,0.08849557522123894,0.1592920353982301,2.03,26.1,0.04,0.08,-0.07079646017699115,0.22123893805309733,0.17699115044247787,1.0577864838393731,0.5288932419196866,1.6748285994123409,1.939275220372184,17.541625857002938,3.17335945151812,30.0,2.644466209598433,1.0577864838393731,2.820763956904995,38.5,-1.84,33.4
Mathias Pereira Lage,Brest,26.0,FW,1187,13.2,0.2272727272727273,0.26515151515151514,2.73,44.4,0.08,0.1,-0.03787878787878788,0.393939393939394,0.3787878787878788,1.0614995787700086,0.3791069924178601,1.7438921651221566,1.4406065711878684,21.609098567818027,3.4119629317607414,28.6,2.122999157540017,1.6680707666385846,2.957034540859309,44.8,0.34,38.8
Mathys Tel,Bayern Munich,18.0,FW,1050,11.7,0.5982905982905983,0.3162393162393163,3.69,41.9,0.16,0.09,0.28205128205128205,0.5726495726495727,1.0256410256410258,1.0285714285714285,1.6285714285714286,2.314285714285714,3.857142857142857,28.54285714285714,6.857142857142858,55.2,5.742857142857144,1.2857142857142856,3.6,51.9,1.05,34.3
Matias Arezo,Granada,20.0,FW,369,4.1,0.0,0.29268292682926833,2.93,33.3,0.0,0.1,-0.29268292682926833,0.3170731707317074,0.0,0.4878048780487805,0.4878048780487805,1.2195121951219512,1.4634146341463417,10.97560975609756,2.6829268292682924,100.0,0.2439024390243902,0.2439024390243902,3.170731707317073,39.3,-0.53,10.8
Matteo Cancellieri,Empoli,21.0,FW,1788,19.9,0.20100502512562815,0.2361809045226131,2.01,30.0,0.1,0.12,-0.03517587939698494,0.3417085427135679,0.35175879396984927,0.8557046979865771,0.4530201342281879,1.308724832214765,2.4161073825503356,17.063758389261746,3.926174496644295,37.0,5.033557046979865,2.61744966442953,3.523489932885906,32.3,-0.07,52.3
Matteo Politano,Napoli,29.0,FW,2360,26.2,0.22900763358778625,0.183206106870229,2.75,20.8,0.08,0.07,0.04580152671755726,0.5,0.5725190839694657,2.707627118644068,2.8983050847457625,6.254237288135593,4.309322033898305,32.22457627118644,3.2796610169491527,37.3,3.165254237288136,1.4491525423728813,3.470338983050848,20.0,0.5,69.0
