Nom du joueur,Équipe,Poste,Tacles réussis/90,Interceptions/90,Dégagements/90,Blocs/90,Fautes/90,Cartons jaunes/90,Passes progressives/90,Conduites progressives/90
Danilo D'Ambrosio,Monza,DF,1.9921875,0.8203125,1.81640625,1.2890625,1.0546875,0.29296875,3.57421875,0.703125
Danilo Pereira,Paris S-G,DF,0.5413533834586467,1.037593984962406,4.511278195488721,1.3082706766917294,0.631578947368421,0.0902255639097744,6.676691729323308,1.263157894736842
Danilo Soares,Bochum,DF,1.5384615384615383,1.794871794871795,2.8205128205128207,1.5384615384615383,1.2820512820512822,0.0,3.8461538461538463,0.7692307692307693
Danny da Costa,Mainz 05,DF,0.9759036144578314,1.7349397590361448,2.602409638554217,1.8433734939759037,0.7590361445783133,0.108433734939759,4.337349397590362,2.3855421686746987
Dante,Nice,DF,0.9497010200492436,1.171297924727401,2.437565951459726,1.3612381287372493,1.3295814280689413,0.1582835033415406,5.856489623637002,0.4115371086880056
Dara O'Shea,Burnley,DF,0.6224066390041494,1.0892116182572615,4.91701244813278,1.275933609958506,1.120331950207469,0.1556016597510373,3.796680497925311,0.995850622406639
Darlin Yongwa,Lorient,DF,1.7860224331320105,1.1647972389991372,2.795513373597929,1.087144089732528,1.630716134598792,0.2329594477998274,3.339085418464194,3.0284728213977568
David Alaba,Real Madrid,DF,0.7019064124783362,1.169844020797227,2.6516464471403816,0.779896013864818,0.3119584055459272,0.1559792027729636,3.977469670710572,0.7019064124783362
David García,Osasuna,DF,0.6940874035989717,0.6940874035989717,4.434447300771208,1.5424164524421595,1.2724935732647815,0.1928020565552699,5.12853470437018,0.8097686375321337
David Jurásek,Hoffenheim,DF,1.995967741935484,0.5443548387096774,3.991935483870968,1.2701612903225803,0.5443548387096774,0.1814516129032258,2.1774193548387095,2.1774193548387095
David López,Girona,DF,0.9160305343511452,0.9160305343511452,2.885496183206107,1.2824427480916032,0.7786259541984732,0.183206106870229,2.4732824427480917,0.6870229007633587
David Raum,RB Leipzig,DF,1.1500547645125958,0.887185104052574,2.694414019715224,1.6757940854326396,0.9200438116100766,0.1971522453450164,4.304490690032859,2.5301204819277108
Davide Calabria,Milan,DF,1.565217391304348,0.988558352402746,2.0183066361556063,1.0709382151029747,1.0297482837528604,0.205949656750572,5.766590389016018,1.276887871853547
Davide Faraoni,Hellas Verona,DF,0.9054325955734408,0.5432595573440644,1.9014084507042253,0.8148893360160966,0.9959758551307848,0.4527162977867203,2.535211267605634,1.1770623742454729
Davide Zappacosta,Atalanta,DF,0.96411355115158,0.241028387787895,0.915907873594001,1.397964649169791,1.253347616497054,0.241028387787895,3.760042849491162,3.229780396357793
Dayot Upamecano,Bayern Munich,DF,1.072644721906924,0.970488081725312,2.8603859250851302,0.970488081725312,1.1237230419977298,0.1532349602724177,6.997729852440409,1.4301929625425651
Dean Huijsen,Roma,DF,0.8620689655172413,0.689655172413793,4.482758620689655,1.206896551724138,1.7241379310344829,0.689655172413793,3.103448275862069,0.689655172413793
Deiver Machado,Lens,DF,1.4412811387900355,0.5604982206405694,0.6405693950177935,1.0409252669039146,2.402135231316726,0.3202846975088967,2.0818505338078293,1.7615658362989324
Dejan Lovren,Lyon,DF,0.8774373259052926,1.5041782729805016,4.637883008356546,0.7520891364902508,1.5041782729805016,0.2506963788300835,2.5069637883008355,0.6267409470752089
Denzel Dumfries,Inter,DF,0.7138499084807809,0.6589383770591825,1.8120805369127515,0.8236729713239781,1.3727882855399631,0.109823062843197,2.800488102501525,2.7455765710799267
Destiny Udogie,Tottenham,DF,1.2421580928481806,1.3927227101631117,3.01129234629862,1.0163111668757845,1.9196988707653704,0.2634880803011292,5.834378920953576,3.1242158092848182
Diego Carlos,Aston Villa,DF,0.7929515418502203,0.644273127753304,3.865638766519824,1.1894273127753303,1.288546255506608,0.198237885462555,2.9240088105726874,0.198237885462555
Diego Coppola,Hellas Verona,DF,1.211750305997552,1.4871481028151774,4.902080783353733,1.4320685434516525,1.7625458996328027,0.4957160342717258,2.203182374541004,0.055079559363525
Diego Llorente,Roma,DF,0.7880184331797234,0.912442396313364,3.2764976958525343,1.6589861751152073,1.036866359447005,0.2073732718894009,3.1105990783410142,0.8294930875576036
Diego Rico,Getafe,DF,1.7041420118343196,1.455621301775148,2.698224852071006,0.8875739644970414,1.136094674556213,0.3550295857988166,4.224852071005917,0.9940828402366864
Dimitri Foulquier,Valencia,"DF,MF",1.0749185667752443,0.7817589576547231,2.3941368078175898,0.4885993485342019,1.1726384364820848,0.1465798045602606,3.517915309446254,2.052117263843648
Diogo Dalot,Manchester Utd,DF,1.446124763705104,1.0491493383742911,3.1474480151228734,1.2476370510396977,1.275992438563327,0.1701323251417769,3.516068052930057,1.474480151228733
Diogo Leite,Union Berlin,DF,1.1991117690599555,1.565507031828275,5.162842339008142,1.5988156920799408,1.3323464100666174,0.1998519615099926,4.030347890451518,0.466321243523316
Djed Spence,Genoa,DF,1.0477299185098954,0.8381839348079162,2.933643771827706,2.0954598370197908,0.7334109429569267,0.1047729918509895,2.619324796274738,1.7811408614668218
Djené,Getafe,"DF,MF",0.6884057971014493,0.8333333333333333,2.536231884057971,1.1231884057971016,1.8478260869565215,0.5072463768115942,3.5507246376811596,0.4710144927536231
Dodô,Fiorentina,DF,0.5162523900573613,0.8604206500956023,1.892925430210325,0.3441682600382409,1.2045889101338434,0.0,6.711281070745699,3.4416826003824093
Domagoj Bradarić,Salernitana,DF,0.6547835576573299,1.047653692251728,2.0298290287377228,0.720261913423063,0.4583484903601309,0.1636958894143324,2.488177519097854,1.8661331393233904
Domingos Duarte,Getafe,DF,0.3969128996692392,0.7938257993384785,2.679162072767365,0.6945975744211687,0.7938257993384785,0.496141124586549,4.663726571113561,0.6945975744211687
Dominik Kohr,Mainz 05,"DF,MF",1.7307692307692308,1.771978021978022,2.39010989010989,1.112637362637363,1.978021978021978,0.6181318681318682,4.079670329670329,0.782967032967033
Dominique Heintz,Köln,DF,0.7922535211267606,0.4753521126760563,4.436619718309859,0.9507042253521126,1.1091549295774648,0.0,4.753521126760563,1.5845070422535212
Donny van de Beek,Manchester Utd,DF,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0
Duje Ćaleta-Car,Lyon,DF,0.4967385850476668,0.8128449573507275,4.244856999498244,1.2192674360260911,0.7225288509784245,0.090316106372303,2.7546412443552435,0.2257902659307576
Edimilson Fernandes,Mainz 05,DF,1.1162790697674418,1.5348837209302326,3.627906976744186,0.9767441860465116,0.6976744186046512,0.2790697674418604,3.697674418604651,0.627906976744186
Edmond Tapsoba,Leverkusen,DF,1.0781025395304265,1.0349784379492093,2.2424532822232868,0.9056061332055584,1.0781025395304265,0.1724964063248682,7.072352659319598,2.113080977479636
Edoardo Goldaniga,Cagliari,DF,0.6231454005934718,1.3353115727002969,3.293768545994065,0.9792284866468842,1.2462908011869436,0.2670623145400593,4.451038575667656,0.8011869436201781
Elseid Hysaj,Lazio,DF,1.0508757297748124,1.2760633861551294,2.3269391159299415,1.201000834028357,1.0508757297748124,0.1501251042535446,3.828190158465388,2.0266889074228525
Emanuele Valeri,Frosinone,DF,1.222410865874363,0.6876061120543294,1.6808149405772497,1.0696095076400678,0.9168081494057726,0.2292020373514431,3.132427843803056,2.903225806451613
Emerson,Tottenham,DF,1.8604651162790695,1.550387596899225,3.8759689922480622,1.7829457364341086,1.0852713178294573,0.3100775193798449,4.4186046511627906,1.6279069767441858
Emerson Palmieri,West Ham,DF,1.9509085113165443,1.233662735097227,2.7542237806821803,1.3484220592923175,0.9180745935607268,0.2868983104877271,3.5862288810965888,1.69270003187759
Emil Holm,Atalanta,DF,1.8057022175290391,0.6652587117212249,2.375923970432946,2.375923970432946,1.3305174234424495,0.4751847940865892,2.5659978880675816,2.661034846884899
Emil Krafth,Newcastle Utd,DF,1.380065717415115,0.887185104052574,2.0700985761226725,0.7886089813800657,0.9857612267250822,0.1971522453450164,2.8587075575027385,1.1829134720700984
Emir Karic,Darmstadt 98,DF,1.3628715647784633,0.6561974200785193,2.170499158721256,2.1200224340998317,0.8581043185642176,0.2019068984856982,5.804823331463825,2.826696578799776
Emmanuel Agbadou,Reims,DF,1.4214175654853622,1.906779661016949,4.021571648690292,1.6294298921417565,1.074730354391371,0.034668721109399,6.205701078582434,1.456086286594761
Emmanuel Gyasi,Empoli,"DF,FW",0.814262905800958,0.2394890899414582,1.2932410856838743,1.4369345396487492,1.9159127195316656,0.3831825439063331,1.9638105375199577,0.7184672698243746
Enzo Tchato,Montpellier,DF,1.36,0.88,2.0,1.6,1.2000000000000002,0.16,3.68,2.08
Eray Cömert,Nantes,DF,1.263157894736842,1.62406015037594,3.473684210526316,1.5789473684210529,1.1729323308270676,0.225563909774436,2.571428571428571,0.3157894736842105
Erhan Mašović,Bochum,"DF,MF",1.6223524109959442,1.0139702568724651,3.0419107706173953,1.2978819287967551,0.8922938260477693,0.2839116719242902,1.9062640829202344,0.6083821541234791
Eric Bailly,Villarreal,DF,0.3218116805721096,0.965435041716329,4.076281287246722,0.8581644815256257,0.6436233611442193,0.4290822407628128,1.930870083432658,0.3218116805721096
Eric Dier,Tottenham,DF,0.0658376005852231,0.1316752011704462,0.7900512070226774,0.1975128017556693,0.0,0.0658376005852231,0.1975128017556693,0.0
Eric García,Girona,DF,1.2360801781737194,1.0022271714922049,2.6391982182628064,1.2026726057906458,0.8017817371937639,0.1670378619153674,7.383073496659242,1.5033407572383075
Ethan Pinnock,Brentford,DF,0.8211027370091233,1.5351051170170569,6.069020230067434,1.4280047600158663,0.1428004760015866,0.0357001190003966,2.177707259024197,0.3927013090043634
Etienne Youte Kinkoue,Le Havre,DF,0.4173106646058732,2.040185471406492,4.82225656877898,0.973724884080371,0.5100463678516229,0.0463678516228748,1.4374034003091192,0.5564142194744977
Ezri Konsa,Aston Villa,DF,0.93841642228739,0.8211143695014663,2.1407624633431084,1.0557184750733135,0.4105571847507331,0.1466275659824047,3.988269794721408,1.0850439882697949
Fabian Nürnberger,Darmstadt 98,"DF,MF",1.3086582947785856,1.0112359550561798,1.5465961665565104,0.6543291473892928,1.0707204230006608,0.1189689358889623,4.163912756113682,2.081956378056841
Fabian Schär,Newcastle Utd,DF,0.7072691552062867,1.0609037328094302,3.919449901768173,1.4734774066797645,1.119842829076621,0.1473477406679764,3.919449901768173,0.825147347740668
Fabiano Parisi,Fiorentina,DF,0.9284731774415406,1.052269601100413,1.609353507565337,1.299862448418157,0.8665749656121046,0.2475928473177441,4.828060522696012,3.094910591471802
Fabien Centonze,Nantes,DF,0.1168831168831168,0.0,0.1168831168831168,0.2337662337662337,0.2337662337662337,0.3506493506493506,0.1168831168831168,0.5844155844155845
Facundo Medina,Lens,DF,1.260132645541636,0.7958732498157701,1.9565217391304348,1.260132645541636,1.6912306558585115,0.3647752394988946,7.262343404568901,1.6912306558585115
Falaye Sacko,Montpellier,DF,1.0419681620839365,1.5629522431259046,2.409551374819103,1.2373371924746743,0.5209840810419681,0.0,4.102749638205499,2.4746743849493487
Fali,Cádiz,DF,0.9187279151943464,0.9540636042402828,4.240282685512367,1.342756183745583,0.8127208480565371,0.4240282685512367,2.8975265017667846,0.5653710247349824
Fali Candé,Metz,DF,0.9248242293131422,0.973499188750676,5.208220659816117,1.995673336938886,0.6814494321254733,0.1946998377501352,1.8496484586262845,0.1946998377501352
Federico Baschirotto,Lecce,DF,0.3278688524590163,0.6284153005464481,3.9344262295081966,1.1475409836065575,0.819672131147541,0.081967213114754,2.622950819672131,0.7650273224043715
Federico Dimarco,Inter,DF,1.0832932113625422,0.3899855560905152,1.4732787674530574,0.7799711121810304,0.5199807414540202,0.0,4.333172845450169,2.209918151179586
Federico Fazio,Salernitana,DF,0.7306273062730627,1.1291512915129152,6.575645756457564,1.4612546125461254,0.5977859778597786,0.1992619926199262,1.793357933579336,0.1328413284132841
Federico Gatti,Juventus,DF,0.6484641638225256,0.6484641638225256,3.0716723549488054,0.8873720136518772,1.3310580204778155,0.2389078498293515,4.163822525597269,1.7747440273037545
Felipe,Nott'ham Forest,DF,2.16,0.96,2.88,0.96,2.4000000000000004,0.96,1.44,0.24
Felix Agu,Werder Bremen,"DF,MF",1.617100371747212,0.7249070631970259,2.2862453531598512,1.5055762081784383,0.8364312267657993,0.1115241635687732,1.7843866171003715,1.7843866171003715
Felix Passlack,Bochum,DF,1.3125,0.9375,1.96875,1.21875,1.3125,0.1875,2.53125,0.9375
Ferland Mendy,Real Madrid,DF,0.5232558139534884,0.6802325581395349,1.3604651162790695,0.627906976744186,0.8895348837209303,0.2616279069767442,4.395348837209302,0.994186046511628
Festy Ebosele,Udinese,DF,1.0588235294117647,0.5294117647058824,1.4294117647058822,1.7470588235294118,1.535294117647059,0.3176470588235294,1.8529411764705883,3.547058823529412
Fikayo Tomori,Milan,DF,1.0183875530410185,1.1032531824611032,3.1824611032531824,1.4427157001414428,1.1032531824611032,0.3394625176803394,2.673267326732673,0.6789250353606789
Filip Kostić,Juventus,DF,1.140495867768595,0.4462809917355372,2.1322314049586777,1.4380165289256197,0.9421487603305784,0.0991735537190082,4.363636363636363,3.173553719008264
Filippo Missori,Sassuolo,DF,1.0150375939849623,1.3533834586466165,2.706766917293233,1.0150375939849623,0.3383458646616541,0.0,2.706766917293233,1.6917293233082706
Filippo Terracciano,Milan,"DF,FW",0.1311953352769679,0.0,0.0655976676384839,0.1967930029154519,0.1967930029154519,0.1311953352769679,0.0655976676384839,0.0
Flavius Daniliuc,Salernitana,DF,1.3306451612903227,0.967741935483871,1.814516129032258,1.5725806451612905,1.6935483870967742,0.2419354838709677,4.475806451612903,0.967741935483871
Florent Ogier,Clermont Foot,DF,0.8589607635206787,0.8589607635206787,3.3404029692470836,2.3860021208907742,1.0498409331919407,0.0954400848356309,1.6224814422057263,0.3817603393425239
Florian Grillitsch,Hoffenheim,"DF,MF",1.0980392156862744,2.0392156862745097,3.5294117647058822,1.607843137254902,1.0588235294117647,0.3137254901960784,5.9607843137254894,1.2549019607843137
Florian Lejeune,Rayo Vallecano,DF,0.6762849413886385,0.6221821460775473,4.192966636609558,0.8926961226330027,0.703336339044184,0.1352569882777277,3.083859332732191,0.405770964833183
Formose Mendy,Lorient,DF,1.3614649681528663,1.4331210191082802,4.227707006369427,1.6480891719745223,1.1464968152866242,0.429936305732484,4.371019108280255,1.003184713375796
Fran Garcia,Real Madrid,DF,1.094420600858369,1.223175965665236,1.8025751072961371,1.0300429184549356,0.6437768240343348,0.1287553648068669,3.862660944206009,3.412017167381974
Francesco Acerbi,Inter,DF,0.4899497487437186,1.206030150753769,2.902010050251256,0.7537688442211055,0.7160804020100503,0.0376884422110552,3.278894472361809,0.7914572864321608
Franck Honorat,Gladbach,"DF,FW",0.4989339019189766,0.3454157782515991,1.343283582089552,0.8443496801705757,0.3454157782515991,0.0383795309168443,3.569296375266525,3.722814498933902
Fred Onyedinma,Luton Town,"DF,MF",1.3267813267813269,0.2211302211302211,2.8746928746928746,0.6633906633906634,2.211302211302211,0.2211302211302211,1.3267813267813269,1.99017199017199
Frederic Guilbert,Strasbourg,"DF,MF",1.8072289156626504,2.566265060240964,3.5783132530120483,1.4096385542168677,1.2650602409638554,0.108433734939759,4.192771084337349,1.1566265060240963
Gabriel Gudmundsson,Lille,"DF,FW",1.1365430149960536,1.0655090765588002,1.775848460931334,0.9944751381215468,1.4917127071823204,0.1420678768745067,2.628255722178374,2.770323599052881
Gabriel Magalhães,Arsenal,DF,0.8278580814717477,0.9165571616294348,2.9566360052562417,1.3009198423127464,1.0348226018396849,0.1182654402102496,3.4592641261498027,0.3843626806833114
Gabriel Osho,Luton Town,DF,1.0725893824485373,1.511375947995666,4.485373781148429,1.8039003250270855,1.1213434452871072,0.1462621885157096,1.8039003250270855,0.4875406283856988
Gabriel Paulista,Valencia,DF,0.3494176372712146,1.1980033277870217,3.893510815307821,0.7487520798668885,0.5490848585690515,0.3494176372712146,1.6472545757071548,0.0998336106489184
Gabriel Suazo,Toulouse,DF,1.2218922358930844,0.9927874416631312,1.2600763682647431,1.412812897751379,0.9164191769198132,0.1909206618582944,4.352991090369113,1.680101824352991
Gabriele Zappa,Cagliari,DF,1.0894181960171807,0.7028504490433424,2.6356891839125343,1.0191331511128463,0.7379929714955096,0.0702850449043342,3.4791097227645453,1.2299882858258493
Gastón Álvarez,Getafe,DF,1.3125739061884116,1.2416239653133625,2.837997635001971,1.4189988175009856,1.5254237288135593,0.2483247930626724,2.234923137564052,0.3902246748127709
Gautier Lloris,Le Havre,DF,0.9071274298056154,1.036717062634989,4.600431965442764,1.6198704103671706,1.1339092872570196,0.0647948164146868,3.4017278617710582,0.4211663066954644
Gedeon Kalulu,Lorient,DF,1.577319587628866,0.4639175257731959,2.783505154639175,1.6701030927835052,1.6701030927835052,0.0,3.2474226804123707,1.577319587628866
George Baldock,Sheffield Utd,DF,0.9287925696594428,0.9287925696594428,3.065015479876161,1.3003095975232195,1.7647058823529411,0.371517027863777,2.8792569659442724,0.8359133126934984
Germán Pezzella,Betis,DF,0.7806288398988074,1.0083122515359595,4.878930249367546,1.0083122515359595,0.7155764365739068,0.2276834116371521,2.0816769063968197,0.1626310083122515
Gerzino Nyamsi,Strasbourg,DF,1.1538461538461535,0.8241758241758242,3.543956043956044,1.565934065934066,1.0714285714285714,0.0824175824175824,2.06043956043956,0.2472527472527472
Gian Marco Ferrari,Sassuolo,DF,0.3961267605633803,0.9903169014084506,3.01056338028169,1.1091549295774648,1.0299295774647887,0.1584507042253521,5.862676056338028,1.267605633802817
Giangiacomo Magnani,Hellas Verona,DF,0.662847790507365,1.6571194762684125,4.345335515548282,1.8412438625204584,0.9942716857610476,0.220949263502455,2.9091653027823243,0.5523731587561375
Gianluca Mancini,Roma,DF,0.6273963053328686,1.1293133495991634,2.415475775531544,1.1920529801324504,1.537120948065528,0.2823283373997908,4.360404322063436,1.1920529801324504
Giorgio Scalvini,Atalanta,DF,1.1674528301886793,2.087264150943396,2.5117924528301887,1.5566037735849056,1.6981132075471697,0.1061320754716981,4.10377358490566,1.0613207547169812
Giorgos Kyriakopoulos,Monza,DF,0.5257009345794392,0.6834112149532711,1.4719626168224298,0.9462616822429906,0.7885514018691588,0.1577102803738317,3.6799065420560746,3.364485981308411
Giovanni Di Lorenzo,Napoli,DF,1.0018552875695732,0.6679035250463822,1.2523191094619666,1.196660482374768,0.7792207792207793,0.1669758812615955,8.460111317254174,2.6437847866419295
Giovanni González,Mallorca,DF,1.643668831168831,1.1323051948051948,2.1915584415584415,0.8766233766233766,1.3879870129870129,0.2191558441558441,3.3238636363636367,1.0227272727272727
Giuseppe Pezzella,Empoli,DF,1.1612903225806452,0.1658986175115207,2.903225806451613,1.4101382488479264,1.4101382488479264,0.3317972350230415,3.649769585253456,3.649769585253456
Gleison Bremer,Juventus,DF,1.1691927002783793,1.1135168574079803,4.092174450974327,1.2527064645839778,1.6702752861119703,0.2505412929167955,3.3405505722239406,0.1948654500463965
Gonzalo Montiel,Nott'ham Forest,DF,2.134831460674157,1.0112359550561798,3.48314606741573,0.898876404494382,0.6741573033707865,0.5617977528089887,3.146067415730337,1.0112359550561798
Guela Doué,Rennes,DF,1.53160453808752,1.094003241491086,4.740680713128039,0.8752025931928687,2.1150729335494325,0.072933549432739,3.86547811993517,2.990275526742302
Guillermo Maripán,Monaco,DF,0.4074702886247878,1.528013582342954,5.398981324278438,1.3242784380305603,1.0696095076400678,0.0,3.00509337860781,0.2037351443123939
Hamari Traoré,Real Sociedad,DF,0.7460732984293195,0.9424083769633508,2.316753926701571,1.0602094240837696,1.256544502617801,0.2748691099476439,5.06544502617801,1.924083769633508
Hannes Delcroix,Burnley,DF,0.9168081494057726,1.3752122241086588,3.972835314091681,1.3752122241086588,0.9168081494057726,0.3056027164685908,2.7504244482173177,0.3056027164685908
Hans Hateboer,Atalanta,DF,0.4043126684636118,0.3234501347708895,1.6981132075471697,1.6981132075471697,1.293800539083558,0.4043126684636118,3.3962264150943393,1.536388140161725
Harry Maguire,Manchester Utd,DF,0.925589836660617,1.3611615245009074,4.519056261343013,1.796733212341198,1.1433756805807622,0.2177858439201452,3.97459165154265,1.088929219600726
Harry Toffolo,Nott'ham Forest,DF,0.8636052090472927,0.8636052090472927,3.022618231665524,2.0973269362577107,1.0486634681288554,0.1850582590815627,2.590815627141878,0.6168608636052091
Hassane Kamara,Udinese,DF,1.2943820224719105,1.051685393258427,2.6696629213483147,1.1730337078651685,0.8494382022471909,0.1617977528089887,3.2764044943820223,2.4674157303370787
Henrique,Lyon,DF,0.8896210873146622,1.4827018121911038,0.4448105436573311,1.186161449752883,1.037891268533773,0.2965403624382207,5.337726523887974,2.9654036243822075
Hiroki Ito,Stuttgart,DF,0.7271095152603231,1.1714542190305206,3.473967684021544,1.1714542190305206,0.6867145421903051,0.0403949730700179,4.8877917414721725,1.1714542190305206
Hjalmar Ekdal,Burnley,DF,0.4118993135011441,1.2356979405034323,4.324942791762013,2.059496567505721,1.647597254004577,0.4118993135011441,2.265446224256293,1.0297482837528604
Houboulang Mendes,Almería,DF,2.954545454545455,0.2272727272727273,3.8636363636363633,0.9090909090909092,1.3636363636363638,0.0,2.0454545454545454,1.1363636363636362
Hrvoje Smolčić,Eint Frankfurt,DF,0.7780979827089338,1.5561959654178676,5.965417867435158,0.7780979827089338,0.7780979827089338,0.0,3.6311239193083575,0.0
Hugo Bueno,Wolves,"DF,MF",1.7004048582995952,0.728744939271255,2.91497975708502,2.064777327935223,0.8502024291497976,0.1214574898785425,0.97165991902834,2.672064777327935
Héctor Bellerín,Betis,DF,1.157218001168907,1.157218001168907,2.104032729398013,0.6838106370543542,1.1046171829339566,0.0,4.260666277030976,1.68322618351841
Héctor Fort,Barcelona,DF,1.4150943396226414,0.5660377358490566,1.1320754716981132,0.0,2.2641509433962264,0.0,1.981132075471698,0.8490566037735848
Iago,Augsburg,DF,0.9432799013563502,0.998766954377312,2.3859432799013565,2.1639950678175093,0.7768187422934648,0.2219482120838471,2.996300863131936,1.3316892725030829
Ian Maatsen,Dortmund,DF,1.3441955193482689,0.7942973523421589,1.5885947046843178,1.3441955193482689,1.1608961303462322,0.3665987780040733,4.887983706720978,2.505091649694501
Ibrahima Konaté,Liverpool,DF,1.2579415501905973,1.1435832274459974,2.9161372299872936,1.0292249047013975,1.429479034307497,0.2858958068614993,6.7471410419313855,1.372299872935197
Iglesias,Getafe,"DF,FW",1.4022662889518414,1.019830028328612,3.378186968838527,1.1473087818696883,1.019830028328612,0.254957507082153,2.7407932011331444,1.019830028328612
Ignasi Miquel,Granada,DF,0.9024064171122996,1.3536096256684491,3.9705882352941178,0.962566844919786,0.962566844919786,0.1504010695187165,2.496657754010695,0.2406417112299465
Igor,Brighton,DF,0.9896151496640196,0.7697006719609041,2.8588882101405013,1.209529627367135,1.154551007941356,0.2199144777031154,5.882712278558339,1.649358582773366
Igor Carioca,Lorient,"DF,MF",2.0610687022900764,1.0305343511450382,2.0610687022900764,0.0,2.404580152671756,0.6870229007633587,2.748091603053435,2.0610687022900764
Igor Zubeldia,Real Sociedad,DF,0.8935663224781573,1.1437648927720412,3.4670373312152503,1.000794281175536,1.5369340746624305,0.3931691818903892,4.6108022239872914,1.000794281175536
Ilario Monterisi,Frosinone,DF,0.7964601769911505,0.4901293396868618,3.859768550034037,1.34785568413887,0.6126616746085772,0.0612661674608577,2.8795098706603133,0.2450646698434309
Illia Zabarnyi,Bournemouth,DF,0.8648648648648648,0.8918918918918919,3.864864864864865,1.4324324324324325,0.6486486486486487,0.1351351351351351,2.945945945945946,0.6486486486486487
Imanol,Athletic Club,DF,0.8571428571428572,1.2000000000000002,2.571428571428571,1.0285714285714285,0.8571428571428572,0.3428571428571428,3.6,2.2285714285714286
Isaac Carcelen,Cádiz,DF,1.0685561087705862,0.9306779011872846,2.9988510149368057,0.8272692454998085,0.5515128303332056,0.0689391037916507,2.5852163921869016,0.8617387973956339
Isak Hien,Hellas Verona,DF,0.4997223764575236,0.3498056635202665,1.649083842309828,0.5996668517490283,0.5496946141032759,0.1998889505830094,1.299278178789561,0.3997779011660189
Ismail Jakobs,Monaco,DF,2.5170532060027284,0.6753069577080492,2.455661664392906,1.1664392905866303,1.534788540245566,0.0,3.437926330150068,2.7012278308321966
Ismaily,Lille,DF,1.7160243407707911,1.1683569979716024,2.811359026369168,1.204868154158215,0.5476673427991886,0.0365111561866125,4.162271805273834,2.70182555780933
Ismaël Traoré,Metz,DF,0.4864864864864865,1.2162162162162162,3.4864864864864864,1.337837837837838,0.9324324324324323,0.081081081081081,1.2972972972972974,0.0405405405405405
Issa Diop,Fulham,DF,1.0112359550561798,1.074438202247191,5.056179775280898,1.7696629213483146,1.074438202247191,0.2528089887640449,4.171348314606742,0.6952247191011236
Issa Kaboré,Luton Town,DF,1.45748987854251,0.8328513591671486,2.91497975708502,1.1451706188548294,1.4054366685945634,0.3643724696356275,2.810873337189127,3.1231925968768075
Issiaga Sylla,Montpellier,"DF,FW",1.0515463917525774,1.422680412371134,3.278350515463918,1.2989690721649485,1.2989690721649485,0.1855670103092783,2.6597938144329896,1.7938144329896906
Ivan Ordets,Bochum,DF,0.6702127659574468,1.4840425531914894,6.223404255319149,1.9627659574468088,1.3882978723404256,0.1914893617021276,2.106382978723404,0.2393617021276595
Iván Balliu,Rayo Vallecano,DF,0.9711103376261748,0.9084580577793248,2.0675252349460496,0.8458057779324748,1.2843717368604246,0.1253045596936999,3.0699617124956493,1.5663069961712497
Iñigo Lekue,Athletic Club,DF,0.989010989010989,0.6743256743256744,2.247752247752248,1.078921078921079,0.6743256743256744,0.1798201798201798,5.34965034965035,1.978021978021978
Iñigo Martínez,Barcelona,DF,0.4861111111111111,0.7638888888888888,3.472222222222222,0.9027777777777776,0.6944444444444444,0.3472222222222222,6.736111111111111,2.2916666666666665
Jack Hinshelwood,Brighton,DF,0.5178365937859609,1.4499424626006905,1.8642117376294591,0.621403912543153,1.139240506329114,0.1035673187571921,1.9677790563866513,1.6570771001150748
Jack Robinson,Sheffield Utd,DF,0.8734835355285961,1.0294627383015598,4.117850953206239,1.5285961871750433,0.5927209705372617,0.3119584055459272,1.9653379549393415,0.2495667244367417
Jackson Tchatchoua,Hellas Verona,DF,1.3565217391304347,1.2000000000000002,2.5565217391304347,0.8869565217391304,0.9391304347826088,0.1043478260869565,2.765217391304348,1.7739130434782608
Jailson Siqueira,Celta Vigo,"DF,MF",1.806020066889632,1.2040133779264215,3.210702341137124,1.3043478260869563,1.3043478260869563,0.1003344481605351,3.8127090301003346,1.605351170568562
Jaka Bijol,Udinese,DF,1.1660268714011517,0.993282149712092,6.046065259117083,1.5547024952015356,1.2092130518234163,0.1727447216890595,1.813819577735125,0.2159309021113243
Jake O'Brien,Lyon,DF,0.6078514140987759,0.4558885605740818,3.723089911355002,0.8737864077669902,0.6458421274799493,0.1519628535246939,2.583368509919797,0.5698607007176023
Jakub Kiwior,Arsenal,DF,1.1416490486257929,0.7610993657505286,2.66384778012685,1.0465116279069768,0.9513742071881608,0.095137420718816,5.232558139534883,0.3805496828752643
Jamaal Lascelles,Newcastle Utd,DF,0.75,0.4166666666666666,3.5,1.4166666666666663,1.4166666666666663,0.3333333333333333,2.5833333333333335,0.6666666666666667
James Milner,Brighton,"DF,MF",1.630012936610608,0.9314359637774904,1.8628719275549808,1.0478654592496766,1.1642949547218628,0.3492884864165588,8.033635187580854,1.2807244501940491
James Tarkowski,Everton,DF,1.1055864287803452,1.4741152383737937,5.027785902310617,2.158525884761626,1.1845568879789412,0.2895583503948523,3.422053231939163,0.3948522959929804
Jan Paul van Hecke,Brighton,DF,0.9877585479105108,1.1397214014352046,2.8872942169691855,1.861544955677501,0.5318699873364289,0.1519628535246939,5.584634867032503,0.9497678345293372
