Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MainPos,MP,Starts,Min,90s,CrdY,CrdR,Gls,Sh_shooting,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK_shooting,xG,npxG,xG_shooting,npxG_shooting,npxG/Sh,G-xG,np:G-xG,PK,PKatt,Ast,KP,xAG,xA,A-xAG,PPA,CrsPA,Touches,Att 3rd_possession,Att Pen,Att_possession,Succ,Succ%,Tkld,Tkld%,Carries,PrgC,PrgDist_possession,CPA,Mis,Dis,PrgR,PrgC_possession,1/3_possession,Cmp,Att_passing,Cmp%,PrgP,Fls,Fld,Recov,Won,Lost_misc,Won%,Min%,Compl,Subs,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90
2559,Marciano Tchami,gw GNB,"FW,MF",Almería,es La Liga,19.0,2004.0,FW,6,0,43,0.5,0,0,0,1.0,0.0,0.0,2.09,0.0,0.0,,22.7,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0,0,28,9,0,0,0,,0,,12,1,24,0,1,1,3,1,1,14,24,58.3,1,0.0,0.0,2.0,4.0,4.0,50.0,1.3,0.0,6.0,0.0,0.0,3.0,-3.0,-6.28,0.2,1.4,-1.2,-2.5
1484,Marcin Listkowski,pl POL,FW,Lecce,it Serie A,25.0,1998.0,FW,1,0,8,0.1,0,0,0,1.0,0.0,0.0,11.25,0.0,0.0,,24.5,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,5,1,0,0,0,,0,,4,0,4,0,1,0,0,0,0,3,3,100.0,1,0.0,0.0,0.0,0.0,0.0,,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,2.22
2194,Marcus Rashford,eng ENG,FW,Manchester Utd,eng Premier League,25.0,1997.0,FW,33,26,2271,25.2,2,0,7,60.0,19.0,31.7,2.38,0.75,0.08,0.26,16.8,1.0,7.4,5.8,7.4,5.8,0.1,-0.4,-0.8,2,2,2,23,2.3,2.8,-0.3,30,1,1025,571,130,109,48,44.0,53,48.6,690,95,2393,64,59,38,185,95,51,559,742,75.3,65,13.0,21.0,81.0,15.0,26.0,36.6,66.4,12.0,7.0,1.61,36.0,37.0,-1.0,-0.04,34.3,47.6,-13.2,-0.52
2556,Marcus Tavernier,eng ENG,FW,Bournemouth,eng Premier League,24.0,1999.0,FW,30,25,2118,23.5,3,0,3,53.0,16.0,30.2,2.25,0.68,0.06,0.19,20.0,4.0,3.9,3.9,3.9,3.9,0.07,-0.9,-0.9,0,0,4,44,5.2,4.2,-1.2,35,7,1246,686,94,106,44,41.5,55,51.9,693,79,2411,25,53,41,171,79,82,658,920,71.5,84,20.0,22.0,142.0,13.0,31.0,29.5,61.9,7.0,5.0,1.33,37.0,38.0,-1.0,-0.04,34.5,32.0,2.5,0.11
2588,Marcus Thuram,fr FRA,FW,Inter,it Serie A,25.0,1997.0,FW,35,34,2687,29.9,3,0,13,77.0,29.0,37.7,2.58,0.97,0.17,0.45,11.8,0.0,14.3,14.3,14.3,14.3,0.19,-1.3,-1.3,0,0,7,29,3.7,3.6,3.3,19,4,967,474,176,51,33,64.7,11,21.6,540,68,1696,40,81,35,192,68,28,476,656,72.6,47,35.0,45.0,66.0,70.0,42.0,62.5,78.6,13.0,1.0,2.51,69.0,19.0,50.0,1.67,60.1,24.7,35.4,1.18
1616,Mariano,do DOM,"FW,MF",Sevilla,es La Liga,29.0,1993.0,FW,9,2,244,2.7,1,0,0,14.0,2.0,14.3,5.16,0.74,0.0,0.0,14.7,0.0,1.2,1.2,1.2,1.2,0.09,-1.2,-1.2,0,0,0,2,0.1,0.1,-0.1,1,1,85,49,16,2,1,50.0,1,50.0,45,3,111,3,9,6,17,3,3,37,53,69.8,6,8.0,1.0,8.0,9.0,9.0,50.0,7.1,0.0,7.0,0.33,4.0,7.0,-3.0,-1.11,4.3,4.8,-0.5,-0.2
745,Mario Dominguez,es ESP,FW,Valencia,es La Liga,19.0,2004.0,FW,3,0,25,0.3,0,0,0,3.0,1.0,33.3,10.8,3.6,0.0,0.0,17.3,0.0,0.2,0.2,0.2,0.2,0.05,-0.2,-0.2,0,0,0,0,0.0,0.0,0.0,0,0,10,8,2,0,0,,0,,4,0,2,0,2,0,1,0,0,4,5,80.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.7,0.0,3.0,0.33,0.0,1.0,-1.0,-3.6,0.4,0.4,0.0,0.03
1933,Mark O'Mahony,ie IRL,FW,Brighton,eng Premier League,18.0,2005.0,FW,3,1,63,0.7,1,0,0,1.0,0.0,0.0,1.43,0.0,0.0,,16.8,0.0,0.1,0.1,0.1,0.1,0.06,-0.1,-0.1,0,0,0,0,0.0,0.0,0.0,0,0,27,6,2,0,0,,0,,16,0,10,0,4,0,0,0,0,13,16,81.3,0,1.0,0.0,2.0,1.0,3.0,25.0,1.8,0.0,2.0,0.33,0.0,1.0,-1.0,-1.43,0.8,1.1,-0.4,-0.52
138,Marko Arnautović,at AUT,FW,Inter,it Serie A,34.0,1989.0,FW,27,5,801,8.9,0,0,5,17.0,9.0,52.9,1.91,1.01,0.29,0.56,11.5,0.0,5.0,5.0,5.0,5.0,0.29,0.0,0.0,0,0,3,16,2.6,2.1,0.4,10,1,358,165,41,6,1,16.7,5,83.3,208,12,272,4,22,10,77,12,8,203,271,74.9,20,11.0,15.0,17.0,4.0,7.0,36.4,23.4,2.0,22.0,2.59,22.0,5.0,17.0,1.91,18.8,8.8,10.1,1.13
1756,Marko Milovanović,rs SRB,"FW,MF",Almería,es La Liga,19.0,2003.0,FW,11,2,308,3.4,0,0,1,5.0,1.0,20.0,1.46,0.29,0.2,1.0,16.2,0.0,1.5,1.5,1.5,1.5,0.31,-0.5,-0.5,0,0,0,2,0.1,0.1,-0.1,1,0,102,34,13,4,1,25.0,2,50.0,51,2,59,1,6,4,13,2,1,43,68,63.2,3,15.0,6.0,9.0,13.0,23.0,36.1,9.0,0.0,9.0,0.55,3.0,7.0,-4.0,-1.17,3.7,5.0,-1.3,-0.39
48,Marley Aké,fr FRA,FW,Udinese,it Serie A,22.0,2001.0,FW,1,0,10,0.1,0,0,0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,1,0,0,0,0,,0,,1,0,0,0,1,0,0,0,0,0,0,,0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,-4.4
1624,Marquinhos,br BRA,"FW,MF",Nantes,fr Ligue 1,20.0,2003.0,FW,7,1,154,1.7,0,0,0,5.0,1.0,20.0,2.92,0.58,0.0,0.0,20.7,1.0,0.3,0.3,0.3,0.3,0.05,-0.3,-0.3,0,0,0,5,0.7,0.7,-0.7,4,2,99,40,8,7,4,57.1,3,42.9,66,2,115,1,2,6,11,2,2,50,67,74.6,4,7.0,6.0,14.0,2.0,5.0,28.6,5.0,0.0,6.0,1.0,3.0,4.0,-1.0,-0.58,3.8,4.3,-0.6,-0.33
2364,Martin Satriano,uy URU,FW,Brest,fr Ligue 1,22.0,2001.0,FW,33,21,1864,20.7,4,0,4,63.0,20.0,31.7,3.04,0.97,0.06,0.2,16.2,0.0,6.1,6.1,6.1,6.1,0.1,-2.1,-2.1,0,0,4,21,2.9,2.6,1.1,9,1,714,347,99,45,21,46.7,24,53.3,490,28,889,12,67,16,121,28,22,325,456,71.3,37,18.0,26.0,63.0,62.0,60.0,50.8,60.9,4.0,12.0,1.82,36.0,19.0,17.0,0.82,29.8,22.3,7.4,0.36
2573,Martin Terrier,fr FRA,"FW,MF",Rennes,fr Ligue 1,26.0,1997.0,FW,24,19,1527,17.0,2,1,7,38.0,16.0,42.1,2.24,0.94,0.18,0.44,12.8,0.0,5.2,5.2,5.2,5.2,0.14,1.8,1.8,0,0,3,16,2.6,2.4,0.4,18,0,679,323,87,39,16,41.0,18,46.2,506,28,1153,9,33,18,112,28,25,395,497,79.5,58,13.0,28.0,52.0,33.0,36.0,47.8,49.9,6.0,5.0,1.42,27.0,24.0,3.0,0.18,27.8,25.0,2.8,0.16
1647,Marvin,es ESP,"FW,DF",Las Palmas,es La Liga,23.0,2000.0,FW,31,17,1855,20.6,5,0,0,14.0,3.0,21.4,0.68,0.15,0.0,0.0,17.3,0.0,0.9,0.9,0.9,0.9,0.07,-0.9,-0.9,0,0,2,13,2.5,2.0,-0.5,13,6,1011,433,50,47,19,40.4,21,44.7,574,60,1535,13,52,23,177,60,40,557,774,72.0,36,39.0,26.0,101.0,15.0,40.0,27.3,54.2,7.0,14.0,1.19,15.0,25.0,-10.0,-0.49,17.2,27.0,-9.8,-0.47
615,Marvin Cuni,al ALB,FW,Frosinone,it Serie A,22.0,2001.0,FW,22,6,534,5.9,0,0,1,10.0,2.0,20.0,1.69,0.34,0.1,0.5,14.3,1.0,1.3,1.3,1.3,1.3,0.13,-0.3,-0.3,0,0,0,6,0.3,0.2,-0.3,2,0,198,97,24,14,3,21.4,8,57.1,107,6,132,2,26,15,45,6,5,82,115,71.3,11,13.0,12.0,18.0,16.0,33.0,32.7,15.6,0.0,16.0,0.86,8.0,7.0,1.0,0.17,7.8,10.4,-2.5,-0.43
776,Marvin Ducksch,de GER,FW,Werder Bremen,de Bundesliga,29.0,1994.0,FW,33,32,2696,30.0,9,0,12,74.0,32.0,43.2,2.47,1.07,0.09,0.22,18.9,12.0,12.8,7.9,12.8,7.9,0.11,-0.8,-0.9,5,6,9,58,7.8,6.5,1.2,30,2,1166,559,110,28,12,42.9,16,57.1,586,17,834,7,53,17,150,17,20,566,950,59.6,88,6.0,18.0,83.0,21.0,42.0,33.3,88.1,15.0,1.0,1.18,41.0,50.0,-9.0,-0.3,39.3,49.7,-10.4,-0.35
1954,Masaya Okugawa,jp JPN,"FW,DF",Augsburg,de Bundesliga,27.0,1996.0,FW,2,0,32,0.4,0,0,0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,14,6,2,1,0,0.0,0,0.0,6,0,4,0,0,0,2,0,1,7,11,63.6,1,0.0,0.0,1.0,1.0,0.0,100.0,1.0,0.0,2.0,1.5,2.0,0.0,2.0,5.63,0.7,0.8,-0.1,-0.38
409,Mason Burstow,eng ENG,FW,Chelsea,eng Premier League,19.0,2003.0,FW,2,0,9,0.1,0,0,0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,6,5,1,0,0,,0,,2,0,0,0,1,0,1,0,0,3,4,75.0,0,0.0,0.0,0.0,0.0,0.0,,0.3,0.0,2.0,1.5,0.0,1.0,-1.0,-10.0,0.1,0.9,-0.8,-7.71
2213,Mateo Retegui,it ITA,FW,Genoa,it Serie A,24.0,1999.0,FW,29,26,2216,24.6,5,0,7,62.0,22.0,35.5,2.52,0.89,0.1,0.27,14.3,0.0,5.8,5.0,5.8,5.0,0.08,1.2,1.0,1,1,2,11,0.7,0.6,1.3,5,0,685,308,92,36,14,38.9,18,50.0,393,18,386,8,81,40,112,18,12,265,412,64.3,17,36.0,25.0,58.0,60.0,61.0,49.6,64.8,14.0,3.0,1.24,32.0,29.0,3.0,0.12,21.0,27.6,-6.6,-0.27
614,Matheus Cunha,br BRA,"FW,MF",Wolves,eng Premier League,24.0,1999.0,FW,32,29,2440,27.1,9,0,12,72.0,36.0,50.0,2.66,1.33,0.15,0.31,18.0,0.0,9.5,8.7,9.5,8.7,0.12,2.5,2.3,1,1,7,28,3.2,3.0,3.8,31,1,1220,474,121,140,64,45.7,61,43.6,718,107,3203,38,80,53,139,107,79,658,831,79.2,87,31.0,50.0,114.0,16.0,47.0,25.4,71.3,12.0,3.0,1.16,40.0,46.0,-6.0,-0.22,33.9,48.8,-15.0,-0.55
1157,Mathias Honsak,at AUT,"FW,MF",Darmstadt 98,de Bundesliga,26.0,1996.0,FW,23,10,1021,11.3,1,0,1,23.0,6.0,26.1,2.03,0.53,0.04,0.17,17.4,0.0,1.8,1.8,1.8,1.8,0.08,-0.8,-0.8,0,0,1,12,0.7,0.7,0.3,6,1,476,199,36,30,9,30.0,21,70.0,271,22,571,8,51,14,62,22,14,210,285,73.7,19,14.0,12.0,32.0,15.0,24.0,38.5,33.4,2.0,13.0,0.57,9.0,39.0,-30.0,-2.64,8.5,29.3,-20.8,-1.84
2086,Mathias Pereira Lage,pt POR,"FW,MF",Brest,fr Ligue 1,26.0,1996.0,FW,30,12,1187,13.2,3,0,3,36.0,16.0,44.4,2.73,1.21,0.08,0.19,17.9,4.0,3.5,3.5,3.5,3.5,0.1,-0.5,-0.5,0,0,2,14,1.7,1.7,0.3,5,2,564,285,45,28,8,28.6,16,57.1,354,19,727,3,28,13,95,19,14,266,395,67.3,23,18.0,22.0,39.0,30.0,37.0,44.8,38.8,0.0,18.0,1.77,18.0,9.0,9.0,0.68,18.9,14.4,4.5,0.34
1420,Mathis Lambourde,fr FRA,FW,Rennes,fr Ligue 1,17.0,2006.0,FW,1,0,10,0.1,0,0,0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,9,3,0,0,0,,0,,6,1,10,0,1,0,2,1,0,4,5,80.0,0,0.0,1.0,3.0,1.0,2.0,33.3,0.3,0.0,1.0,1.0,1.0,0.0,1.0,9.0,0.2,0.1,0.1,0.71
2564,Mathys Tel,fr FRA,"FW,MF",Bayern Munich,de Bundesliga,18.0,2005.0,FW,30,6,1050,11.7,2,0,7,43.0,18.0,41.9,3.69,1.54,0.16,0.39,15.9,0.0,3.7,3.7,3.7,3.7,0.09,3.3,3.3,0,0,5,12,2.3,3.0,2.7,19,6,589,333,80,67,37,55.2,29,43.3,415,45,1376,31,37,33,122,45,22,340,410,82.9,27,18.0,15.0,42.0,14.0,13.0,51.9,34.3,4.0,24.0,2.1,37.0,17.0,20.0,1.71,26.9,14.7,12.3,1.05
133,Matias Arezo,uy URU,FW,Granada,es La Liga,20.0,2002.0,FW,14,3,369,4.1,1,0,0,12.0,4.0,33.3,2.93,0.98,0.0,0.0,18.1,0.0,1.2,1.2,1.2,1.2,0.1,-1.2,-1.2,0,0,0,2,0.1,0.1,-0.1,2,1,126,45,11,1,1,100.0,0,0.0,56,6,182,4,6,4,17,6,3,52,82,63.4,5,6.0,1.0,13.0,11.0,17.0,39.3,10.8,1.0,11.0,0.86,3.0,8.0,-5.0,-1.22,5.6,7.7,-2.2,-0.53
2237,Matt Ritchie,sct SCO,"FW,MF",Newcastle Utd,eng Premier League,33.0,1989.0,FW,13,0,128,1.4,1,0,1,6.0,4.0,66.7,4.22,2.81,0.17,0.25,12.0,0.0,1.0,1.0,1.0,1.0,0.16,0.0,0.0,0,0,0,0,0.0,0.1,0.0,3,0,125,57,9,2,0,0.0,1,50.0,58,5,160,2,3,1,13,5,5,70,93,75.3,8,2.0,1.0,5.0,0.0,3.0,0.0,3.7,0.0,13.0,1.92,3.0,5.0,-2.0,-1.41,3.3,4.3,-1.0,-0.71
441,Matteo Cancellieri,it ITA,"FW,MF",Empoli,it Serie A,21.0,2002.0,FW,36,18,1788,19.9,7,0,4,40.0,12.0,30.0,2.01,0.6,0.1,0.33,16.6,1.0,4.7,4.7,4.7,4.7,0.12,-0.7,-0.7,0,0,3,17,2.9,2.1,0.1,9,3,673,339,78,100,37,37.0,46,46.0,426,48,1381,28,56,35,138,48,36,222,379,58.6,26,35.0,52.0,70.0,32.0,67.0,32.3,52.3,4.0,18.0,0.92,17.0,26.0,-9.0,-0.45,22.9,24.3,-1.5,-0.07
2095,Matteo Perez Vinlöf,se SWE,FW,Bayern Munich,de Bundesliga,17.0,2005.0,FW,1,0,16,0.2,0,0,0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,19,4,0,1,0,0.0,1,100.0,9,0,11,0,1,0,1,0,0,11,13,84.6,0,1.0,1.0,1.0,0.0,0.0,,0.5,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27
2138,Matteo Politano,it ITA,FW,Napoli,it Serie A,29.0,1993.0,FW,37,31,2360,26.2,2,1,8,72.0,15.0,20.8,2.75,0.57,0.08,0.4,21.5,4.0,7.1,4.8,7.1,4.8,0.07,0.9,1.2,2,3,7,71,6.6,6.0,0.4,76,23,1550,845,86,83,31,37.3,39,47.0,944,113,3397,22,45,24,216,113,80,994,1292,76.9,164,11.0,38.0,91.0,3.0,12.0,20.0,69.0,1.0,6.0,1.41,39.0,34.0,5.0,0.19,40.7,27.6,13.1,0.5
9,Matthis Abline,fr FRA,FW,Nantes,fr Ligue 1,20.0,2003.0,FW,22,12,1044,11.6,1,0,5,42.0,19.0,45.2,3.62,1.64,0.12,0.26,17.4,0.0,3.8,3.8,3.8,3.8,0.09,1.2,1.2,0,0,0,17,2.0,0.9,-2.0,7,2,386,209,65,33,19,57.6,14,42.4,294,28,906,14,50,14,87,28,24,162,231,70.1,20,10.0,13.0,39.0,15.0,27.0,35.7,34.1,1.0,10.0,0.95,11.0,17.0,-6.0,-0.52,14.9,15.5,-0.6,-0.05
680,Mattia Destro,it ITA,"FW,MF",Empoli,it Serie A,32.0,1991.0,FW,15,3,366,4.1,2,0,0,11.0,4.0,36.4,2.7,0.98,0.0,0.0,15.0,0.0,1.2,1.2,1.2,1.2,0.11,-1.2,-1.2,0,0,0,3,0.3,0.0,-0.3,0,0,107,46,18,4,1,25.0,1,25.0,53,4,114,3,11,2,19,4,3,41,63,65.1,4,6.0,7.0,9.0,13.0,17.0,43.3,10.7,0.0,12.0,0.67,4.0,9.0,-5.0,-1.23,4.4,6.7,-2.2,-0.55
2805,Mattia Zaccagni,it ITA,"FW,MF",Lazio,it Serie A,28.0,1995.0,FW,28,24,1956,21.7,8,0,6,42.0,13.0,31.0,1.93,0.6,0.14,0.46,17.6,3.0,4.7,4.7,4.7,4.7,0.12,1.3,1.3,0,0,1,29,2.9,3.3,-1.9,26,5,1164,571,79,114,54,47.4,37,32.5,781,88,3016,30,48,38,209,88,64,711,899,79.1,55,29.0,79.0,77.0,11.0,12.0,47.8,57.2,3.0,4.0,1.57,27.0,21.0,6.0,0.28,27.1,26.5,0.6,0.03
2484,Matìas Soulé,ar ARG,"FW,MF",Frosinone,it Serie A,20.0,2003.0,FW,36,36,3121,34.7,4,0,11,77.0,18.0,23.4,2.22,0.52,0.08,0.33,22.2,7.0,10.5,5.7,10.5,5.7,0.07,0.5,0.3,5,6,3,82,6.6,5.3,-3.6,78,12,2015,947,102,225,102,45.3,101,44.9,1240,115,3968,35,98,77,211,115,117,1197,1535,78.0,198,18.0,47.0,175.0,11.0,44.0,20.0,91.3,17.0,0.0,0.89,40.0,62.0,-22.0,-0.63,40.1,49.8,-9.7,-0.28
994,Maxi Gómez,uy URU,FW,Cádiz,es La Liga,26.0,1996.0,FW,31,12,1163,12.9,2,0,0,16.0,6.0,37.5,1.24,0.46,0.0,0.0,14.3,1.0,1.6,1.6,1.6,1.6,0.1,-1.6,-1.6,0,0,0,9,0.6,0.5,-0.6,4,2,361,176,47,11,4,36.4,5,45.5,203,13,269,2,33,20,54,13,10,132,255,51.8,11,20.0,32.0,15.0,71.0,69.0,50.7,34.0,0.0,19.0,0.81,6.0,21.0,-15.0,-1.16,10.3,18.4,-8.1,-0.63
411,Maxime Busi,be BEL,"FW,DF",Reims,fr Ligue 1,23.0,1999.0,FW,5,1,162,1.8,1,0,0,1.0,0.0,0.0,0.56,0.0,0.0,,16.2,0.0,0.2,0.2,0.2,0.2,0.18,-0.2,-0.2,0,0,0,3,0.2,0.1,-0.2,1,0,116,31,6,4,3,75.0,1,25.0,69,3,175,3,2,3,12,3,2,71,95,74.7,3,1.0,0.0,13.0,2.0,1.0,66.7,5.3,1.0,4.0,2.6,3.0,1.0,2.0,1.11,2.8,3.4,-0.6,-0.34
254,Maximilian Beier,de GER,"FW,MF",Hoffenheim,de Bundesliga,20.0,2002.0,FW,33,29,2420,26.9,0,0,16,82.0,39.0,47.6,3.05,1.45,0.2,0.41,15.4,0.0,11.4,11.4,11.4,11.4,0.14,4.6,4.6,0,0,1,24,2.4,3.0,-1.4,27,9,872,505,145,87,33,37.9,45,51.7,547,61,1373,36,79,32,224,61,32,384,550,69.8,30,21.0,32.0,62.0,20.0,40.0,33.3,79.1,9.0,4.0,1.3,51.0,51.0,0.0,0.0,43.2,45.2,-2.0,-0.07
382,Maximilian Breunig,de GER,FW,Freiburg,de Bundesliga,22.0,2000.0,FW,2,0,9,0.1,0,0,0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,6,2,0,0,0,,0,,1,0,0,0,2,0,0,0,0,1,2,50.0,0,1.0,0.0,0.0,1.0,3.0,25.0,0.3,0.0,2.0,1.5,0.0,1.0,-1.0,-10.0,0.2,0.3,-0.1,-1.0
2114,Maximilian Philipp,de GER,"FW,MF",Freiburg,de Bundesliga,29.0,1994.0,FW,17,1,323,3.6,2,0,1,9.0,3.0,33.3,2.51,0.84,0.11,0.33,12.7,0.0,0.5,0.5,0.5,0.5,0.05,0.5,0.5,0,0,0,3,0.4,0.4,-0.4,2,1,155,57,14,1,0,0.0,1,100.0,94,3,105,2,8,7,28,3,4,81,109,74.3,6,10.0,3.0,11.0,7.0,14.0,33.3,10.6,0.0,16.0,0.88,7.0,7.0,0.0,0.0,5.1,8.5,-3.5,-0.97
290,Medon Berisha,al ALB,"FW,MF",Lecce,it Serie A,19.0,2003.0,FW,6,2,205,2.3,0,0,0,2.0,0.0,0.0,0.88,0.0,0.0,,17.6,0.0,0.2,0.2,0.2,0.2,0.09,-0.2,-0.2,0,0,0,5,0.2,0.2,-0.2,2,0,111,19,3,5,1,20.0,2,40.0,72,3,123,0,2,2,3,3,2,84,98,85.7,7,7.0,5.0,10.0,1.0,0.0,100.0,6.0,0.0,4.0,0.67,0.0,3.0,-3.0,-1.32,1.8,3.6,-1.8,-0.8
1718,Memphis,nl NED,FW,Atlético Madrid,es La Liga,29.0,1994.0,FW,23,9,893,9.9,2,0,5,38.0,15.0,39.5,3.83,1.51,0.13,0.33,17.5,3.0,5.8,5.8,5.8,5.8,0.15,-0.8,-0.8,0,0,1,13,1.8,1.6,-0.8,9,2,407,206,64,37,18,48.6,16,43.2,243,16,498,7,42,22,82,16,11,195,264,73.9,27,14.0,16.0,26.0,4.0,12.0,25.0,26.1,1.0,14.0,1.74,16.0,14.0,2.0,0.2,15.7,9.6,6.1,0.61
291,Mergim Berisha,de GER,FW,Hoffenheim,de Bundesliga,25.0,1998.0,FW,8,2,266,1.6,0,0,0,6.0,1.0,8.35,3.7199999999999998,0.31,0.0,0.0,16.2,1.0,0.5,0.5,0.5,0.5,0.09,-0.5,-0.5,0,0,0,2,0.3,0.1,-0.3,1,0,55,33,9,2,2,50.0,0,50.0,42,2,96,1,8,8,13,2,1,22,33,69.05000000000001,3,5.0,2.0,8.0,2.0,9.0,42.45,4.35,0.0,6.0,1.0,1.0,2.0,-1.0,-1.05,1.5,3.0,-1.5,-0.91
1032,Michael Gregoritsch,at AUT,FW,Freiburg,de Bundesliga,29.0,1994.0,FW,32,19,1682,18.7,2,0,7,74.0,26.0,35.1,3.96,1.39,0.09,0.27,14.2,2.0,9.2,9.2,9.2,9.2,0.13,-2.2,-2.2,0,0,4,15,1.0,1.3,3.0,15,2,661,309,101,18,5,27.8,11,61.1,284,12,458,4,36,13,89,12,18,268,440,60.9,48,16.0,19.0,62.0,91.0,93.0,49.5,55.0,6.0,13.0,1.28,29.0,25.0,4.0,0.21,32.0,25.3,6.7,0.36
1876,Michael Ndiweni,eng ENG,FW,Newcastle Utd,eng Premier League,19.0,2003.0,FW,1,0,1,0.0,0,0,0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,2,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,1,2,50.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1935,Michael Obafemi,ie IRL,"FW,MF",Burnley,eng Premier League,23.0,2000.0,FW,2,0,20,0.2,0,0,0,2.0,0.0,0.0,9.0,0.0,0.0,,19.8,0.0,0.1,0.1,0.1,0.1,0.05,-0.1,-0.1,0,0,0,0,0.0,0.0,0.0,0,0,9,6,4,3,3,100.0,0,0.0,6,0,11,0,0,1,3,0,0,4,5,80.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.6,0.0,2.0,1.5,1.0,0.0,1.0,4.5,0.4,0.0,0.4,1.78
1961,Michael Olise,fr FRA,"FW,MF",Crystal Palace,eng Premier League,21.0,2001.0,FW,19,14,1275,14.2,0,0,10,56.0,20.0,35.7,3.95,1.41,0.16,0.45,18.5,4.0,5.5,4.7,5.5,4.7,0.08,4.5,4.3,1,1,6,36,5.8,5.0,0.2,34,3,959,483,80,83,40,48.2,33,39.8,563,68,2210,27,41,33,134,68,50,540,721,74.9,78,13.0,43.0,68.0,7.0,15.0,31.8,37.3,9.0,5.0,1.47,34.0,19.0,15.0,1.06,23.0,18.2,4.8,0.34
116,Michail Antonio,jm JAM,FW,West Ham,eng Premier League,33.0,1990.0,FW,26,21,1695,18.8,6,0,6,30.0,14.0,46.7,1.59,0.74,0.2,0.43,13.1,0.0,5.8,5.8,5.8,5.8,0.19,0.2,0.2,0,0,2,8,0.9,1.3,1.1,7,2,527,259,59,62,29,46.8,26,41.9,345,48,1084,19,69,39,104,48,17,180,308,58.4,22,25.0,28.0,55.0,33.0,53.0,38.4,49.6,2.0,5.0,1.27,33.0,34.0,-1.0,-0.05,27.1,35.1,-8.0,-0.42
1745,Miguel,es ESP,"FW,MF",Alavés,es La Liga,23.0,1999.0,FW,3,1,65,0.7,0,0,0,2.0,1.0,50.0,2.77,1.38,0.0,0.0,19.6,0.0,0.1,0.1,0.1,0.1,0.05,-0.1,-0.1,0,0,0,0,0.0,0.0,0.0,0,0,22,9,3,0,0,,0,,9,1,25,1,2,4,3,1,0,7,15,46.7,0,2.0,3.0,3.0,1.0,2.0,33.3,1.9,0.0,2.0,1.0,0.0,2.0,-2.0,-2.77,0.3,1.0,-0.7,-0.94
79,Miguel Almirón,py PAR,FW,Newcastle Utd,eng Premier League,29.0,1994.0,FW,33,23,1937,21.5,2,0,3,41.0,12.0,29.3,1.91,0.56,0.07,0.25,16.1,0.0,4.5,4.5,4.5,4.5,0.11,-1.5,-1.5,0,0,1,24,2.6,2.4,-1.6,21,3,1029,475,86,52,23,44.2,22,42.3,652,78,2276,22,30,27,162,78,43,668,801,83.4,78,16.0,22.0,97.0,6.0,7.0,46.2,56.6,5.0,10.0,1.52,40.0,40.0,0.0,0.0,39.2,37.4,1.8,0.08
2636,Mike Trésor,be BEL,"FW,MF",Burnley,eng Premier League,24.0,1999.0,FW,16,3,420,4.7,0,0,0,5.0,0.0,0.0,1.07,0.0,0.0,,19.7,1.0,0.5,0.5,0.5,0.5,0.09,-0.5,-0.5,0,0,0,7,0.4,0.5,-0.4,2,0,238,121,6,22,11,50.0,11,50.0,136,15,437,3,9,6,31,15,7,120,180,66.7,10,0.0,3.0,28.0,1.0,9.0,10.0,12.3,0.0,13.0,0.63,4.0,10.0,-6.0,-1.29,3.6,10.0,-6.4,-1.37
